cdate,cp,prediction,actual
2011-05-13,1337.770,0.233,-0.620
2011-05-12,1348.650,0.727,-0.807
2011-05-11,1342.080,0.467,0.490
2011-05-10,1357.160,-0.315,-1.111
2011-05-09,1346.290,-0.152,0.807
2011-05-06,1340.200,0.397,0.454
2011-05-05,1335.100,0.215,0.382
2011-05-04,1347.320,0.014,-0.907
2011-05-03,1356.620,0.024,-0.686
2011-05-02,1361.220,0.056,-0.338
2011-04-29,1363.610,-0.412,-0.175
2011-04-28,1360.480,0.054,0.230
2011-04-27,1355.660,-0.216,0.356
2011-04-26,1347.240,-0.394,0.625
2011-04-25,1335.250,0.148,0.898
2011-04-21,1337.380,-0.221,-0.159
2011-04-20,1330.360,-0.218,0.528
2011-04-19,1312.620,-0.051,1.351
2011-04-18,1305.140,0.385,0.573
2011-04-15,1319.680,-0.393,-1.102
2011-04-14,1314.520,-0.194,0.393
2011-04-13,1314.410,-0.195,0.008
2011-04-12,1314.160,0.344,0.019
2011-04-11,1324.460,0.092,-0.778
2011-04-08,1328.170,-0.085,-0.279
2011-04-07,1333.510,-0.253,-0.400
2011-04-06,1335.540,-0.234,-0.152
2011-04-05,1332.630,0.156,0.218
2011-04-04,1332.870,0.069,-0.018
2011-04-01,1332.410,0.161,0.035
2011-03-31,1325.830,-0.042,0.496
2011-03-30,1328.260,0.027,-0.183
2011-03-29,1319.440,0.192,0.668
2011-03-28,1310.190,-0.706,0.706
2011-03-25,1313.800,-0.888,-0.275
2011-03-24,1309.660,0.067,0.316
2011-03-23,1297.540,0.069,0.934
2011-03-22,1293.770,-0.005,0.291
2011-03-21,1298.380,-0.293,-0.355
2011-03-18,1279.210,-0.093,1.499
2011-03-17,1273.720,-0.473,0.431
2011-03-16,1256.880,0.879,1.340
2011-03-15,1281.870,0.224,-1.949
2011-03-14,1296.390,5.358,-1.120
2011-03-11,1304.280,0.233,-0.605
2011-03-10,1295.110,0.000,0.708
2011-03-09,1320.020,0.461,-1.887
2011-03-08,1321.820,-0.018,-0.136
2011-03-07,1310.130,1.063,0.892
2011-03-04,1321.150,0.058,-0.834
2011-03-03,1330.970,0.130,-0.738
2011-03-02,1308.440,-0.088,1.722
2011-03-01,1306.330,0.084,0.162
2011-02-28,1327.220,-0.054,-1.574
2011-02-25,1319.880,0.058,0.556
2011-02-24,1306.100,0.010,1.055
2011-02-23,1307.400,-0.511,-0.099
2011-02-22,1315.440,0.467,-0.611
2011-02-18,1343.010,-0.123,-2.053
2011-02-17,1340.430,-0.092,0.192
2011-02-16,1336.320,-0.323,0.308
2011-02-15,1328.010,0.145,0.626
2011-02-14,1332.320,-0.425,-0.323
2011-02-11,1329.150,0.019,0.238
2011-02-10,1321.870,0.089,0.551
2011-02-09,1320.880,-0.188,0.075
2011-02-08,1324.570,-0.246,-0.279
2011-02-07,1319.050,-0.189,0.418
2011-02-04,1310.870,0.157,0.624
2011-02-03,1307.100,0.336,0.288
2011-02-02,1304.030,-0.435,0.235
2011-02-01,1307.590,-1.815,-0.272
2011-01-31,1286.120,0.620,1.669
2011-01-28,1276.340,0.538,0.766
2011-01-27,1299.540,-0.124,-1.785
2011-01-26,1296.630,-0.059,0.224
2011-01-25,1291.180,-0.062,0.422
2011-01-24,1290.840,0.191,0.026
2011-01-21,1283.350,0.148,0.584
2011-01-20,1280.260,-0.011,0.241
2011-01-19,1281.920,0.204,-0.129
2011-01-18,1295.020,-0.068,-1.012
2011-01-14,1293.240,0.045,0.138
2011-01-13,1283.760,0.414,0.738
2011-01-12,1285.960,-0.110,-0.171
2011-01-11,1274.480,-0.138,0.901
2011-01-10,1269.750,0.125,0.373
2011-01-07,1271.500,-0.036,-0.138
2011-01-06,1273.850,0.096,-0.184
2011-01-05,1276.560,-0.174,-0.212
2011-01-04,1270.200,0.018,0.501
2011-01-03,1271.870,0.016,-0.131
2010-12-31,1257.640,0.188,1.131
2010-12-30,1257.880,1.035,-0.019
2010-12-29,1259.780,0.323,-0.151
2010-12-28,1258.510,-0.134,0.101
2010-12-27,1257.540,0.059,0.077
2010-12-23,1256.770,-0.059,0.061
2010-12-22,1258.840,0.051,-0.164
2010-12-21,1254.600,-0.227,0.338
2010-12-20,1247.080,-0.208,0.603
2010-12-17,1243.910,0.765,0.255
2010-12-16,1242.870,-0.460,0.084
2010-12-15,1235.230,0.123,0.619
