cdate,cp,prediction,actual
2012-06-27,1331.850,0.476,-0.211
2012-06-26,1319.990,0.620,0.898
2012-06-25,1313.720,0.507,0.477
2012-06-22,1335.020,0.289,-1.595
2012-06-21,1325.510,0.581,0.717
2012-06-20,1355.690,0.587,-2.226
2012-06-19,1357.980,0.454,-0.169
2012-06-18,1344.780,0.596,0.982
2012-06-15,1342.840,0.381,0.144
2012-06-14,1329.100,0.451,1.034
2012-06-13,1314.880,0.518,1.081
2012-06-12,1324.180,0.509,-0.702
2012-06-11,1308.930,0.429,1.165
2012-06-08,1325.660,0.491,-1.262
2012-06-07,1314.990,0.408,0.811
2012-06-06,1315.130,0.331,-0.011
2012-06-05,1285.500,0.593,2.305
2012-06-04,1278.180,0.629,0.573
2012-06-01,1278.040,0.473,0.011
2012-05-31,1310.330,0.602,-2.464
2012-05-30,1313.320,0.579,-0.228
2012-05-29,1332.420,0.560,-1.433
2012-05-25,1317.820,0.487,1.108
2012-05-24,1320.680,0.528,-0.217
2012-05-23,1318.860,0.489,0.138
2012-05-22,1316.630,0.680,0.169
2012-05-21,1315.990,0.561,0.049
2012-05-18,1295.220,0.524,1.604
2012-05-17,1304.860,0.552,-0.739
2012-05-16,1324.800,0.604,-1.505
2012-05-15,1330.660,0.604,-0.440
2012-05-14,1338.350,0.641,-0.575
2012-05-11,1353.390,0.606,-1.111
2012-05-10,1357.990,0.601,-0.339
2012-05-09,1354.580,0.554,0.252
2012-05-08,1363.720,0.628,-0.670
2012-05-07,1369.580,0.602,-0.428
2012-05-04,1369.100,0.538,0.035
2012-05-03,1391.570,0.526,-1.615
2012-05-02,1402.310,0.551,-0.766
2012-05-01,1405.820,0.534,-0.250
2012-04-30,1397.910,0.582,0.566
2012-04-27,1403.360,0.544,-0.388
2012-04-26,1399.980,0.578,0.241
2012-04-25,1390.690,0.561,0.668
2012-04-24,1371.970,0.462,1.364
2012-04-23,1366.940,0.607,0.368
2012-04-20,1378.530,0.577,-0.841
2012-04-19,1376.920,0.509,0.117
2012-04-18,1385.140,0.517,-0.593
2012-04-17,1390.780,0.511,-0.406
2012-04-16,1369.570,0.482,1.549
2012-04-13,1370.260,0.529,-0.050
2012-04-12,1387.570,0.477,-1.248
2012-04-11,1368.710,0.593,1.378
2012-04-10,1358.590,0.690,0.745
2012-04-09,1382.200,0.624,-1.708
2012-04-05,1398.080,0.489,-1.136
2012-04-04,1398.960,0.474,-0.063
2012-04-03,1413.380,0.684,-1.020
2012-04-02,1419.040,0.507,-0.399
2012-03-30,1408.470,0.477,0.750
2012-03-29,1403.280,0.519,0.370
2012-03-28,1405.540,0.560,-0.161
2012-03-27,1412.520,0.515,-0.494
2012-03-26,1416.510,0.460,-0.282
2012-03-23,1397.110,0.505,1.389
2012-03-22,1392.780,0.558,0.311
2012-03-21,1402.890,0.488,-0.721
2012-03-20,1405.520,0.571,-0.187
2012-03-19,1409.750,0.577,-0.300
2012-03-16,1404.170,0.464,0.397
2012-03-15,1402.600,0.448,0.112
2012-03-14,1394.280,0.690,0.597
2012-03-13,1395.950,0.571,-0.120
2012-03-12,1371.090,0.440,1.813
2012-03-09,1370.870,0.661,0.016
2012-03-08,1365.910,0.648,0.363
2012-03-07,1352.630,0.549,0.982
2012-03-06,1343.360,0.650,0.690
2012-03-05,1364.330,0.561,-1.537
2012-03-02,1369.630,0.556,-0.387
2012-03-01,1374.090,0.582,-0.325
2012-02-29,1365.680,0.682,0.616
2012-02-28,1372.180,0.463,-0.474
2012-02-27,1367.590,0.560,0.336
2012-02-24,1365.740,0.527,0.135
2012-02-23,1363.460,0.499,0.167
2012-02-22,1357.660,0.411,0.427
2012-02-21,1362.210,0.499,-0.334
2012-02-17,1361.230,0.509,0.072
2012-02-16,1358.040,0.485,0.235
2012-02-15,1343.230,0.578,1.103
2012-02-14,1350.500,0.618,-0.538
2012-02-13,1351.770,0.543,-0.094
2012-02-10,1342.640,0.625,0.680
2012-02-09,1351.950,0.646,-0.689
2012-02-08,1349.960,0.515,0.147
2012-02-07,1347.050,0.493,0.216
2012-02-06,1344.330,0.412,0.202
2012-02-03,1344.900,0.405,-0.042
2012-02-02,1325.540,0.492,1.461
2012-02-01,1324.090,0.633,0.110
2012-01-31,1312.410,0.464,0.890
2012-01-30,1313.010,0.627,-0.046
2012-01-27,1316.330,0.578,-0.252
2012-01-26,1318.430,0.472,-0.159
2012-01-25,1326.060,0.469,-0.575
2012-01-24,1314.650,0.518,0.868
2012-01-23,1316.000,0.484,-0.103
2012-01-20,1315.380,0.413,0.047
2012-01-19,1314.500,0.513,0.067
2012-01-18,1308.040,0.559,0.494
2012-01-17,1293.670,0.408,1.111
2012-01-13,1289.090,0.492,0.355
2012-01-12,1295.500,0.440,-0.495
2012-01-11,1292.480,0.473,0.234
2012-01-10,1292.080,0.508,0.031
2012-01-09,1280.700,0.513,0.889
2012-01-06,1277.810,0.475,0.226
2012-01-05,1281.060,0.423,-0.254
2012-01-04,1277.300,0.597,0.294
2012-01-03,1277.060,0.527,0.019
2011-12-30,1257.600,0.589,1.547
2011-12-29,1263.020,0.643,-0.429
2011-12-28,1249.640,0.664,1.071
2011-12-27,1265.430,0.555,-1.248
2011-12-23,1265.330,0.627,0.008
2011-12-22,1254.000,0.572,0.904
2011-12-21,1243.720,0.560,0.827
2011-12-20,1241.300,0.517,0.195
2011-12-19,1205.350,0.585,2.983
2011-12-16,1219.660,0.454,-1.173
2011-12-15,1215.750,0.635,0.322
2011-12-14,1211.820,0.620,0.324
2011-12-13,1225.730,0.498,-1.135
2011-12-12,1236.470,0.665,-0.869
2011-12-09,1255.190,0.511,-1.491
2011-12-08,1234.350,0.606,1.688
2011-12-07,1261.010,0.430,-2.114
2011-12-06,1258.470,0.505,0.202
2011-12-05,1257.080,0.620,0.111
2011-12-02,1244.280,0.469,1.029
2011-12-01,1244.580,0.517,-0.024
2011-11-30,1246.960,0.383,-0.191
2011-11-29,1195.190,0.632,4.332
2011-11-28,1192.550,0.554,0.221
2011-11-25,1158.670,0.712,2.924
2011-11-23,1161.790,0.671,-0.269
2011-11-22,1188.040,0.582,-2.210
2011-11-21,1192.980,0.646,-0.414
2011-11-18,1215.650,0.554,-1.865
2011-11-17,1216.130,0.664,-0.039
2011-11-16,1236.910,0.630,-1.680
2011-11-15,1257.810,0.516,-1.662
2011-11-14,1251.780,0.613,0.482
2011-11-11,1263.850,0.452,-0.955
2011-11-10,1239.700,0.489,1.948
2011-11-09,1229.100,0.674,0.862
2011-11-08,1275.920,0.552,-3.670
2011-11-07,1261.120,0.426,1.174
2011-11-04,1253.230,0.607,0.630
2011-11-03,1261.150,0.341,-0.628
2011-11-02,1237.900,0.416,1.878
2011-11-01,1218.280,0.541,1.610
2011-10-31,1253.300,0.587,-2.794
2011-10-28,1285.090,0.588,-2.474
2011-10-27,1284.590,0.523,0.039
2011-10-26,1242.000,0.452,3.429
2011-10-25,1229.050,0.569,1.054
2011-10-24,1254.190,0.583,-2.004
2011-10-21,1238.250,0.495,1.287
2011-10-20,1215.390,0.624,1.881
2011-10-19,1209.880,0.580,0.455
2011-10-18,1225.380,0.542,-1.265
2011-10-17,1200.860,0.482,2.042
2011-10-14,1224.580,0.457,-1.937
2011-10-13,1203.660,0.654,1.738
2011-10-12,1207.250,0.490,-0.297
2011-10-11,1195.540,0.491,0.979
2011-10-10,1194.890,0.403,0.054
2011-10-07,1155.460,0.670,3.412
2011-10-06,1164.970,0.618,-0.816
2011-10-05,1144.030,0.420,1.830
2011-10-04,1123.950,0.717,1.787
2011-10-03,1099.230,0.634,2.249
2011-09-30,1131.420,0.716,-2.845
2011-09-29,1160.400,0.493,-2.497
2011-09-28,1151.060,0.695,0.811
2011-09-27,1175.380,0.347,-2.069
2011-09-26,1162.950,0.501,1.069
2011-09-23,1136.430,0.703,2.334
2011-09-22,1129.560,0.664,0.608
2011-09-21,1166.760,0.712,-3.188
2011-09-20,1202.090,0.494,-2.939
2011-09-19,1204.090,0.637,-0.166
2011-09-16,1216.010,0.565,-0.980
2011-09-15,1209.110,0.678,0.571
2011-09-14,1188.680,0.515,1.719
2011-09-13,1172.870,0.548,1.348
2011-09-12,1162.270,0.577,0.912
2011-09-09,1154.230,0.555,0.697
2011-09-08,1185.900,0.525,-2.671
2011-09-07,1198.620,0.383,-1.061
2011-09-06,1165.240,0.481,2.865
2011-09-02,1173.970,0.584,-0.744
2011-09-01,1204.420,0.697,-2.528
2011-08-31,1218.890,0.662,-1.187
2011-08-30,1212.920,0.531,0.492
2011-08-29,1210.080,0.533,0.235
2011-08-26,1176.800,0.468,2.828
2011-08-25,1159.270,0.452,1.512
2011-08-24,1177.600,0.549,-1.557
2011-08-23,1162.350,0.310,1.312
2011-08-22,1123.820,0.465,3.428
2011-08-19,1123.530,0.610,0.026
2011-08-18,1140.650,0.680,-1.501
2011-08-17,1193.890,0.509,-4.459
2011-08-16,1192.760,0.452,0.095
2011-08-15,1204.490,0.399,-0.974
2011-08-12,1178.810,0.379,2.178
2011-08-11,1172.640,0.369,0.526
2011-08-10,1120.760,0.633,4.629
2011-08-09,1172.530,0.445,-4.415
2011-08-08,1119.460,0.500,4.741
2011-08-05,1199.380,0.509,-6.663
2011-08-04,1200.070,0.529,-0.057
2011-08-03,1260.340,0.535,-4.782
2011-08-02,1254.050,0.469,0.502
2011-08-01,1286.940,0.591,-2.556
2011-07-29,1292.280,0.573,-0.413
2011-07-28,1300.670,0.528,-0.645
2011-07-27,1304.890,0.632,-0.323
2011-07-26,1331.940,0.466,-2.031
2011-07-25,1337.430,0.579,-0.410
2011-07-22,1345.020,0.517,-0.564
2011-07-21,1343.800,0.546,0.091
2011-07-20,1325.840,0.583,1.355
2011-07-19,1326.730,0.438,-0.067
2011-07-18,1305.440,0.438,1.631
2011-07-15,1316.140,0.433,-0.813
2011-07-14,1308.870,0.544,0.555
2011-07-13,1317.720,0.451,-0.672
2011-07-12,1313.640,0.474,0.311
2011-07-11,1319.490,0.522,-0.443
2011-07-08,1343.800,0.534,-1.809
2011-07-07,1353.220,0.514,-0.696
2011-07-06,1339.220,0.606,1.045
2011-07-05,1337.880,0.589,0.100
2011-07-01,1339.670,0.655,-0.134
2011-06-30,1320.640,0.539,1.441
2011-06-29,1307.410,0.510,1.012
2011-06-28,1296.670,0.431,0.828
2011-06-27,1280.100,0.439,1.294
2011-06-24,1268.450,0.610,0.918
2011-06-23,1283.500,0.482,-1.173
2011-06-22,1287.140,0.579,-0.283
2011-06-21,1295.520,0.567,-0.647
2011-06-20,1278.360,0.508,1.342
2011-06-17,1271.500,0.526,0.540
2011-06-16,1267.640,0.501,0.305
2011-06-15,1265.420,0.526,0.175
2011-06-14,1287.870,0.547,-1.743
2011-06-13,1271.830,0.607,1.261
2011-06-10,1270.980,0.632,0.067
2011-06-09,1289.000,0.541,-1.398
2011-06-08,1279.560,0.493,0.738
2011-06-07,1284.940,0.538,-0.419
2011-06-06,1286.170,0.567,-0.096
2011-06-03,1300.160,0.546,-1.076
2011-06-02,1312.940,0.668,-0.973
2011-06-01,1314.550,0.596,-0.122
2011-05-31,1345.200,0.470,-2.278
2011-05-27,1331.100,0.500,1.059
2011-05-26,1325.690,0.516,0.408
2011-05-25,1320.470,0.535,0.395
2011-05-24,1316.280,0.532,0.318
2011-05-23,1317.370,0.541,-0.083
2011-05-20,1333.270,0.543,-1.193
2011-05-19,1343.600,0.431,-0.769
2011-05-18,1340.680,0.464,0.218
2011-05-17,1328.980,0.531,0.880
2011-05-16,1329.470,0.635,-0.037
2011-05-13,1337.770,0.533,-0.620
2011-05-12,1348.650,0.561,-0.807
2011-05-11,1342.080,0.624,0.490
2011-05-10,1357.160,0.471,-1.111
2011-05-09,1346.290,0.365,0.807
2011-05-06,1340.200,0.430,0.454
2011-05-05,1335.100,0.648,0.382
2011-05-04,1347.320,0.588,-0.907
2011-05-03,1356.620,0.641,-0.686
2011-05-02,1361.220,0.687,-0.338
2011-04-29,1363.610,0.513,-0.175
2011-04-28,1360.480,0.500,0.230
2011-04-27,1355.660,0.511,0.356
2011-04-26,1347.240,0.433,0.625
2011-04-25,1335.250,0.464,0.898
2011-04-21,1337.380,0.446,-0.159
2011-04-20,1330.360,0.431,0.528
2011-04-19,1312.620,0.466,1.351
2011-04-18,1305.140,0.432,0.573
2011-04-15,1319.680,0.436,-1.102
2011-04-14,1314.520,0.549,0.393
2011-04-13,1314.410,0.643,0.008
2011-04-12,1314.160,0.717,0.019
2011-04-11,1324.460,0.695,-0.778
2011-04-08,1328.170,0.605,-0.279
2011-04-07,1333.510,0.544,-0.400
2011-04-06,1335.540,0.560,-0.152
2011-04-05,1332.630,0.559,0.218
2011-04-04,1332.870,0.599,-0.018
2011-04-01,1332.410,0.624,0.035
2011-03-31,1325.830,0.565,0.496
2011-03-30,1328.260,0.403,-0.183
2011-03-29,1319.440,0.431,0.668
2011-03-28,1310.190,0.323,0.706
2011-03-25,1313.800,0.362,-0.275
2011-03-24,1309.660,0.478,0.316
2011-03-23,1297.540,0.613,0.934
2011-03-22,1293.770,0.741,0.291
2011-03-21,1298.380,0.601,-0.355
2011-03-18,1279.210,0.681,1.499
2011-03-17,1273.720,0.476,0.431
2011-03-16,1256.880,0.631,1.340
2011-03-15,1281.870,0.646,-1.949
2011-03-14,1296.390,0.546,-1.120
2011-03-11,1304.280,0.685,-0.605
2011-03-10,1295.110,0.744,0.708
2011-03-09,1320.020,0.486,-1.887
2011-03-08,1321.820,0.496,-0.136
2011-03-07,1310.130,0.443,0.892
2011-03-04,1321.150,0.406,-0.834
2011-03-03,1330.970,0.557,-0.738
2011-03-02,1308.440,0.636,1.722
2011-03-01,1306.330,0.573,0.162
2011-02-28,1327.220,0.421,-1.574
2011-02-25,1319.880,0.419,0.556
2011-02-24,1306.100,0.512,1.055
2011-02-23,1307.400,0.413,-0.099
2011-02-22,1315.440,0.486,-0.611
2011-02-18,1343.010,0.540,-2.053
2011-02-17,1340.430,0.463,0.192
2011-02-16,1336.320,0.521,0.308
2011-02-15,1328.010,0.586,0.626
2011-02-14,1332.320,0.398,-0.323
2011-02-11,1329.150,0.525,0.238
2011-02-10,1321.870,0.520,0.551
2011-02-09,1320.880,0.573,0.075
2011-02-08,1324.570,0.583,-0.279
2011-02-07,1319.050,0.632,0.418
2011-02-04,1310.870,0.615,0.624
2011-02-03,1307.100,0.527,0.288
2011-02-02,1304.030,0.562,0.235
2011-02-01,1307.590,0.460,-0.272
2011-01-31,1286.120,0.484,1.669
2011-01-28,1276.340,0.553,0.766
2011-01-27,1299.540,0.592,-1.785
2011-01-26,1296.630,0.535,0.224
2011-01-25,1291.180,0.618,0.422
2011-01-24,1290.840,0.744,0.026
2011-01-21,1283.350,0.512,0.584
2011-01-20,1280.260,0.673,0.241
2011-01-19,1281.920,0.543,-0.129
2011-01-18,1295.020,0.532,-1.012
2011-01-14,1293.240,0.543,0.138
2011-01-13,1283.760,0.594,0.738
2011-01-12,1285.960,0.526,-0.171
2011-01-11,1274.480,0.486,0.901
2011-01-10,1269.750,0.580,0.373
2011-01-07,1271.500,0.490,-0.138
2011-01-06,1273.850,0.387,-0.184
2011-01-05,1276.560,0.506,-0.212
2011-01-04,1270.200,0.439,0.501
2011-01-03,1271.870,0.446,-0.131
2010-12-31,1257.640,0.502,1.131
2010-12-30,1257.880,0.642,-0.019
2010-12-29,1259.780,0.453,-0.151
2010-12-28,1258.510,0.494,0.101
2010-12-27,1257.540,0.527,0.077
2010-12-23,1256.770,0.604,0.061
2010-12-22,1258.840,0.589,-0.164
2010-12-21,1254.600,0.440,0.338
2010-12-20,1247.080,0.492,0.603
2010-12-17,1243.910,0.494,0.255
2010-12-16,1242.870,0.605,0.084
2010-12-15,1235.230,0.618,0.619
