Date,Close
2014-08-06,65.43
2014-08-05,65.59
2014-08-04,66.44
2014-08-01,66.13
2014-07-31,66.59
2014-07-30,67.72
2014-07-29,67.82
2014-07-28,67.96
2014-07-25,67.95
2014-07-24,68.23
2014-07-23,68.07
2014-07-22,67.93
2014-07-21,67.63
2014-07-18,67.88
2014-07-17,67.35
2014-07-16,68.22
2014-07-15,67.80
2014-07-14,67.97
2014-07-11,67.47
2014-07-10,67.43
2014-07-09,68.18
2014-07-08,67.96
2014-07-07,68.68
2014-07-03,69.22
2014-07-02,69.08
2014-07-01,68.97
2014-06-30,68.37
2014-06-27,68.31
2014-06-26,68.27
2014-06-25,68.22
2014-06-24,69.92
2014-06-23,70.36
2014-06-20,70.55
2014-06-19,70.67
2014-06-18,70.29
2014-06-17,69.69
2014-06-16,69.74
2014-06-13,69.72
2014-06-12,69.67
2014-06-11,69.65
2014-06-10,70.00
2014-06-09,70.15
2014-06-06,70.22
2014-06-05,69.84
2014-06-04,69.36
2014-06-03,69.38
2014-06-02,69.55
2014-05-30,69.41
2014-05-29,69.40
2014-05-28,68.98
2014-05-27,69.21
2014-05-23,68.72
2014-05-22,68.54
2014-05-21,68.45
2014-05-20,67.92
2014-05-19,68.35
2014-05-16,68.49
2014-05-15,68.34
2014-05-14,68.64
2014-05-13,68.77
2014-05-12,68.67
2014-05-09,68.22
2014-05-08,68.32
2014-05-07,68.31
2014-05-06,68.23
2014-05-05,68.35
2014-05-02,68.40
2014-05-01,68.51
2014-04-30,68.32
2014-04-29,68.05
2014-04-28,67.61
2014-04-25,67.40
2014-04-24,67.73
2014-04-23,67.74
2014-04-22,67.90
2014-04-21,67.62
2014-04-17,67.53
2014-04-16,67.18
2014-04-15,66.36
2014-04-14,66.64
2014-04-11,66.26
2014-04-10,66.66
2014-04-09,67.86
2014-04-08,67.00
2014-04-07,67.04
2014-04-04,67.36
2014-04-03,67.57
2014-04-02,67.76
2014-04-01,67.63
2014-03-31,67.20
2014-03-28,66.86
2014-03-27,66.36
2014-03-26,66.03
2014-03-25,66.04
2014-03-24,65.33
2014-03-21,65.16
2014-03-20,65.29
2014-03-19,65.54
2014-03-18,66.35
2014-03-17,65.94
2014-03-14,65.12
2014-03-13,65.26
2014-03-12,66.50
2014-03-11,66.75
2014-03-10,67.24
2014-03-07,67.66
2014-03-06,68.03
2014-03-05,67.33
2014-03-04,67.39
2014-03-03,66.08
2014-02-28,67.51
2014-02-27,67.39
2014-02-26,67.16
2014-02-25,67.39
2014-02-24,67.55
2014-02-21,66.97
2014-02-20,66.84
2014-02-19,66.61
2014-02-18,67.06
2014-02-14,66.49
2014-02-13,66.24
2014-02-12,66.04
2014-02-11,65.93
2014-02-10,64.90
2014-02-07,65.12
2014-02-06,64.28
2014-02-05,63.16
2014-02-04,63.03
2014-02-03,62.31
2014-01-31,63.61
2014-01-30,64.71
2014-01-29,64.38
2014-01-28,65.11
2014-01-27,64.55
2014-01-24,64.85
2014-01-23,66.68
2014-01-22,67.13
2014-01-21,67.13
2014-01-17,66.81
2014-01-16,67.01
2014-01-15,67.04
2014-01-14,66.76
2014-01-13,66.23
2014-01-10,66.81
2014-01-09,66.20
2014-01-08,66.25
2014-01-07,66.27
2014-01-06,65.90
2014-01-03,65.98
2014-01-02,65.91
2013-12-31,67.10
2013-12-30,66.85
2013-12-27,66.57
2013-12-26,66.23
2013-12-24,65.87
2013-12-23,65.74
2013-12-20,65.07
2013-12-19,64.70
2013-12-18,64.70
2013-12-17,64.25
2013-12-16,64.53
2013-12-13,64.07
2013-12-12,64.11
2013-12-11,64.58
2013-12-10,65.19
2013-12-09,65.30
2013-12-06,65.37
2013-12-05,64.57
2013-12-04,64.94
2013-12-03,65.29
2013-12-02,65.75
2013-11-29,66.24
2013-11-27,66.11
2013-11-26,65.95
2013-11-25,65.95
2013-11-22,66.15
2013-11-21,65.96
2013-11-20,65.55
2013-11-19,66.01
2013-11-18,66.18
2013-11-15,66.18
2013-11-14,65.65
2013-11-13,65.35
2013-11-12,65.14
2013-11-11,65.36
2013-11-08,65.22
2013-11-07,64.84
2013-11-06,65.88
2013-11-05,65.31
2013-11-04,65.88
2013-11-01,65.56
2013-10-31,65.88
2013-10-30,66.25
2013-10-29,66.49
2013-10-28,66.35
2013-10-25,66.46
2013-10-24,66.65
2013-10-23,66.19
2013-10-22,66.84
2013-10-21,66.18
2013-10-18,66.08
2013-10-17,65.69
2013-10-16,64.83
2013-10-15,64.35
2013-10-14,64.66
2013-10-11,64.44
2013-10-10,64.10
2013-10-09,62.97
2013-10-08,62.70
2013-10-07,63.19
2013-10-04,63.85
2013-10-03,63.70
2013-10-02,64.12
2013-10-01,64.14
2013-09-30,63.80
2013-09-27,64.26
2013-09-26,64.49
2013-09-25,64.22
2013-09-24,64.15
2013-09-23,64.25
2013-09-20,64.27
2013-09-19,64.74
2013-09-18,65.05
2013-09-17,63.36
2013-09-16,63.32
2013-09-13,62.83
2013-09-12,62.53
2013-09-11,62.89
2013-09-10,62.67
2013-09-09,61.97
2013-09-06,61.13
2013-09-05,60.80
2013-09-04,60.85
2013-09-03,60.31
2013-08-30,59.17
2013-08-29,59.91
2013-08-28,60.01
2013-08-27,60.08
2013-08-26,61.12
2013-08-23,61.57
2013-08-22,61.04
2013-08-21,60.45
2013-08-20,61.17
2013-08-19,61.25
2013-08-16,61.69
2013-08-15,61.58
2013-08-14,62.10
2013-08-13,62.07
2013-08-12,61.67
2013-08-09,61.84
2013-08-08,61.73
2013-08-07,61.18
2013-08-06,61.45
2013-08-05,61.54
2013-08-02,61.67
2013-08-01,61.17
2013-07-31,60.35
2013-07-30,60.21
2013-07-29,60.22
2013-07-26,60.80
2013-07-25,61.18
2013-07-24,61.06
2013-07-23,61.14
2013-07-22,61.01
2013-07-19,60.67
2013-07-18,60.72
2013-07-17,60.32
2013-07-16,60.14
2013-07-15,60.18
2013-07-12,59.81
2013-07-11,60.21
2013-07-10,58.69
2013-07-09,58.52
2013-07-08,58.20
2013-07-05,57.84
2013-07-03,57.57
2013-07-02,57.55
2013-07-01,57.84
2013-06-28,57.30
2013-06-27,57.41
2013-06-26,57.99
2013-06-25,57.76
2013-06-24,57.03
2013-06-21,57.94
2013-06-20,57.75
2013-06-19,59.95
2013-06-18,61.09
2013-06-17,60.66
2013-06-14,59.80
2013-06-13,60.46
2013-06-12,59.55
2013-06-11,59.62
2013-06-10,60.36
2013-06-07,60.30
2013-06-06,59.50
2013-06-05,59.17
2013-06-04,60.52
2013-06-03,60.30
2013-05-31,60.07
2013-05-30,61.26
2013-05-29,61.02
2013-05-28,61.61
2013-05-24,61.45
2013-05-23,61.99
2013-05-22,62.89
2013-05-21,63.53
2013-05-20,63.40
2013-05-17,63.05
2013-05-16,62.62
2013-05-15,63.05
2013-05-14,62.78
2013-05-13,62.66
2013-05-10,62.69
2013-05-09,62.62
2013-05-08,63.23
2013-05-07,62.57
2013-05-06,62.47
2013-05-03,62.55
2013-05-02,61.76
2013-05-01,61.57
2013-04-30,61.94
2013-04-29,61.86
2013-04-26,61.08
2013-04-25,61.03
2013-04-24,60.71
2013-04-23,60.19
2013-04-22,59.35
2013-04-19,59.10
2013-04-18,58.63
2013-04-17,58.81
2013-04-16,60.06
2013-04-15,59.22
2013-04-12,60.41
2013-04-11,60.56
2013-04-10,60.09
2013-04-09,59.21
2013-04-08,59.00
2013-04-05,58.77
2013-04-04,59.04
2013-04-03,58.52
2013-04-02,58.81
2013-04-01,58.19
2013-03-28,58.98
2013-03-27,58.70
2013-03-26,58.99
2013-03-25,58.62
2013-03-22,59.36
2013-03-21,58.85
2013-03-20,59.39
2013-03-19,59.03
2013-03-18,59.21
2013-03-15,59.87
2013-03-14,59.75
2013-03-13,59.17
2013-03-12,59.26
2013-03-11,59.56
2013-03-08,59.38
