Date,Close
2013-04-26,42.24
2013-04-25,42.67
2013-04-24,42.29
2013-04-23,42.04
2013-04-22,41.84
2013-04-19,41.64
2013-04-18,41.04
2013-04-17,41.04
2013-04-16,41.70
2013-04-15,40.86
2013-04-12,41.88
2013-04-11,42.53
2013-04-10,42.49
2013-04-09,42.09
2013-04-08,41.68
2013-04-05,41.61
2013-04-04,41.71
2013-04-03,41.83
2013-04-02,42.33
2013-04-01,42.31
2013-03-28,42.77
2013-03-27,42.68
2013-03-26,42.52
2013-03-25,41.92
2013-03-22,41.96
2013-03-21,41.80
2013-03-20,42.23
2013-03-19,41.99
2013-03-18,42.29
2013-03-15,42.77
2013-03-14,43.16
2013-03-13,42.98
2013-03-12,43.39
2013-03-11,43.89
2013-03-08,44.13
2013-03-07,43.75
2013-03-06,43.63
2013-03-05,43.42
2013-03-04,42.90
2013-03-01,43.31
2013-02-28,43.21
2013-02-27,43.41
2013-02-26,42.94
2013-02-25,42.70
2013-02-22,43.28
2013-02-21,43.09
2013-02-20,43.69
2013-02-19,44.08
2013-02-15,43.99
2013-02-14,44.15
2013-02-13,44.17
2013-02-12,43.95
2013-02-11,43.83
2013-02-08,43.85
2013-02-07,43.53
2013-02-06,43.92
2013-02-05,43.97
2013-02-04,43.92
2013-02-01,44.51
2013-01-31,44.22
2013-01-30,44.13
2013-01-29,44.34
2013-01-28,43.85
2013-01-25,44.16
2013-01-24,44.31
2013-01-23,44.47
2013-01-22,44.71
2013-01-18,44.78
2013-01-17,44.68
2013-01-16,44.43
2013-01-15,44.47
2013-01-14,44.66
2013-01-11,44.47
2013-01-10,44.83
2013-01-09,44.44
2013-01-08,44.25
2013-01-07,44.65
2013-01-04,44.99
2013-01-03,44.90
2013-01-02,45.22
2012-12-31,44.35
2012-12-28,43.70
2012-12-27,43.54
2012-12-26,43.31
2012-12-24,43.18
2012-12-21,43.27
2012-12-20,43.77
2012-12-19,43.51
2012-12-18,43.53
2012-12-17,43.49
2012-12-14,43.38
2012-12-13,43.19
2012-12-12,43.38
2012-12-11,43.25
2012-12-10,43.03
2012-12-07,42.79
2012-12-06,42.66
2012-12-05,42.34
2012-12-04,41.89
2012-12-03,41.77
2012-11-30,41.79
2012-11-29,41.81
2012-11-28,41.51
2012-11-27,41.28
2012-11-26,41.63
2012-11-23,41.63
2012-11-21,40.96
2012-11-20,41.04
2012-11-19,41.12
2012-11-16,40.41
2012-11-15,40.29
2012-11-14,40.15
2012-11-13,40.78
2012-11-12,41.15
2012-11-09,41.00
2012-11-08,40.92
2012-11-07,41.44
2012-11-06,42.13
2012-11-05,41.80
2012-11-02,41.60
2012-11-01,41.82
2012-10-31,41.15
2012-10-26,41.21
2012-10-25,41.53
2012-10-24,41.08
2012-10-23,41.04
2012-10-22,41.90
2012-10-19,41.50
2012-10-18,42.15
2012-10-17,42.27
2012-10-16,41.94
2012-10-15,41.51
2012-10-12,41.27
2012-10-11,41.40
2012-10-10,41.02
2012-10-09,41.27
2012-10-08,41.58
2012-10-05,41.95
2012-10-04,41.95
2012-10-03,41.52
2012-10-02,41.80
2012-10-01,41.74
2012-09-28,41.33
2012-09-27,41.58
2012-09-26,40.93
2012-09-25,41.12
2012-09-24,41.74
2012-09-21,41.78
2012-09-20,41.68
2012-09-19,41.93
2012-09-18,41.93
2012-09-17,41.91
2012-09-14,42.37
2012-09-13,41.88
2012-09-12,40.78
2012-09-11,40.60
2012-09-10,40.12
2012-09-07,40.64
2012-09-06,39.72
2012-09-05,38.86
2012-09-04,39.06
2012-08-31,39.28
2012-08-30,38.91
2012-08-29,39.37
2012-08-28,39.56
2012-08-27,39.64
2012-08-24,40.05
2012-08-23,40.04
2012-08-22,40.41
2012-08-21,40.39
2012-08-20,40.45
2012-08-17,40.47
2012-08-16,40.67
2012-08-15,40.30
2012-08-14,40.36
2012-08-13,40.37
2012-08-10,40.73
2012-08-09,40.54
2012-08-08,40.37
2012-08-07,40.29
2012-08-06,40.18
2012-08-03,39.93
2012-08-02,38.73
2012-08-01,39.19
2012-07-31,39.12
2012-07-30,39.30
2012-07-27,39.53
2012-07-26,38.45
2012-07-25,37.60
2012-07-24,37.42
2012-07-23,37.58
2012-07-20,38.59
2012-07-19,39.17
2012-07-18,38.81
2012-07-17,38.91
2012-07-16,38.40
2012-07-13,38.49
2012-07-12,37.76
2012-07-11,38.40
2012-07-10,38.20
2012-07-09,38.63
2012-07-06,38.77
2012-07-05,39.49
2012-07-03,39.91
2012-07-02,39.13
2012-06-29,39.13
2012-06-28,37.47
2012-06-27,37.65
2012-06-26,37.41
2012-06-25,37.09
2012-06-22,37.79
2012-06-21,37.67
2012-06-20,39.57
2012-06-19,39.70
2012-06-18,39.07
2012-06-15,38.99
2012-06-14,38.29
2012-06-13,38.02
2012-06-12,38.16
2012-06-11,37.38
2012-06-08,37.93
2012-06-07,38.26
2012-06-06,38.03
2012-06-05,36.95
2012-06-04,36.85
2012-06-01,36.69
2012-05-31,37.70
2012-05-30,37.54
2012-05-29,38.20
2012-05-25,37.15
2012-05-24,37.33
2012-05-23,37.52
2012-05-22,37.78
2012-05-21,38.18
2012-05-18,37.29
2012-05-17,37.65
2012-05-16,38.17
2012-05-15,38.72
2012-05-14,39.06
2012-05-11,39.97
2012-05-10,40.49
2012-05-09,40.32
2012-05-08,40.85
2012-05-07,41.51
2012-05-04,41.36
2012-05-03,42.10
2012-05-02,42.42
2012-05-01,42.50
2012-04-30,42.22
2012-04-27,42.31
2012-04-26,42.25
2012-04-25,41.99
2012-04-24,41.61
2012-04-23,41.52
2012-04-20,42.33
2012-04-19,42.04
2012-04-18,42.23
2012-04-17,42.43
2012-04-16,41.95
2012-04-13,42.16
2012-04-12,42.81
2012-04-11,41.74
2012-04-10,41.29
2012-04-09,42.11
2012-04-05,42.74
2012-04-04,42.51
2012-04-03,43.29
2012-04-02,43.54
2012-03-30,42.95
2012-03-29,42.64
2012-03-28,42.69
2012-03-27,43.42
2012-03-26,43.65
2012-03-23,42.90
2012-03-22,42.58
2012-03-21,43.24
2012-03-20,43.16
2012-03-19,43.92
2012-03-16,44.09
2012-03-15,44.14
2012-03-14,43.79
2012-03-13,44.49
2012-03-12,43.31
2012-03-09,43.79
2012-03-08,43.81
2012-03-07,42.91
2012-03-06,42.40
2012-03-05,43.87
2012-03-02,44.64
2012-03-01,44.75
2012-02-29,44.33
2012-02-28,44.36
2012-02-27,43.75
2012-02-24,44.19
2012-02-23,43.75
2012-02-22,43.83
2012-02-21,43.75
2012-02-17,43.93
2012-02-16,43.85
2012-02-15,43.38
2012-02-14,43.26
2012-02-13,43.62
2012-02-10,42.92
2012-02-09,43.89
2012-02-08,43.91
2012-02-07,43.60
2012-02-06,43.51
2012-02-03,43.88
2012-02-02,43.16
2012-02-01,43.04
2012-01-31,42.11
2012-01-30,41.75
2012-01-27,42.36
2012-01-26,42.14
2012-01-25,42.31
2012-01-24,41.84
2012-01-23,41.78
2012-01-20,41.38
2012-01-19,41.41
2012-01-18,41.05
2012-01-17,40.04
2012-01-13,39.29
2012-01-12,39.65
2012-01-11,39.49
2012-01-10,39.46
2012-01-09,38.62
2012-01-06,38.22
2012-01-05,38.71
2012-01-04,38.88
2012-01-03,39.10
2011-12-30,37.94
2011-12-29,37.91
2011-12-28,37.48
2011-12-27,38.12
2011-12-23,38.49
2011-12-22,38.34
2011-12-21,37.84
2011-12-20,37.72
2011-12-19,36.55
2011-12-16,37.52
2011-12-15,37.24
2011-12-14,37.00
2011-12-13,37.54
2011-12-12,37.89
2011-12-09,39.37
2011-12-08,38.59
2011-12-07,40.03
2011-12-06,39.87
2011-12-05,40.42
2011-12-02,39.77
2011-12-01,39.89
2011-11-30,40.01
2011-11-29,37.66
2011-11-28,37.83
2011-11-25,36.10
2011-11-23,36.22
2011-11-22,37.43
2011-11-21,37.30
2011-11-18,38.54
2011-11-17,38.39
2011-11-16,39.39
2011-11-15,40.48
2011-11-14,40.23
2011-11-11,40.79
2011-11-10,39.83
2011-11-09,39.57
2011-11-08,42.03
2011-11-07,41.54
2011-11-04,41.19
2011-11-03,41.46
2011-11-02,41.04
2011-11-01,39.82
2011-10-31,40.81
2011-10-28,42.40
2011-10-27,42.76
2011-10-26,40.31
2011-10-25,39.58
2011-10-24,40.38
2011-10-21,38.86
2011-10-20,37.78
2011-10-19,38.52
2011-10-18,39.27
2011-10-17,38.25
2011-10-14,39.59
2011-10-13,38.81
2011-10-12,39.16
2011-10-11,38.09
2011-10-10,38.07
2011-10-07,36.44
2011-10-06,36.88
2011-10-05,35.70
2011-10-04,34.89
2011-10-03,34.36
2011-09-30,35.10
2011-09-29,36.95
2011-09-28,36.45
2011-09-27,37.58
2011-09-26,36.42
2011-09-23,35.88
2011-09-22,34.95
2011-09-21,37.59
2011-09-20,39.04
2011-09-19,39.33
2011-09-16,40.53
2011-09-15,40.46
2011-09-14,39.88
2011-09-13,39.99
2011-09-12,39.93
2011-09-09,40.01
2011-09-08,41.41
2011-09-07,42.35
2011-09-06,41.13
2011-09-02,41.56
2011-09-01,42.52
2011-08-31,42.75
2011-08-30,41.89
2011-08-29,41.83
2011-08-26,40.52
2011-08-25,39.84
2011-08-24,40.63
2011-08-23,41.03
2011-08-22,39.64
2011-08-19,39.68
2011-08-18,40.18
2011-08-17,42.17
2011-08-16,41.87
2011-08-15,42.23
2011-08-12,41.27
2011-08-11,41.29
2011-08-10,39.13
2011-08-09,41.32
2011-08-08,39.03
2011-08-05,42.58
2011-08-04,42.86
2011-08-03,45.46
2011-08-02,45.62
2011-08-01,47.07
2011-07-29,47.11
2011-07-28,46.91
2011-07-27,46.87
2011-07-26,47.71
2011-07-25,47.55
2011-07-22,47.65
2011-07-21,47.68
2011-07-20,46.93
2011-07-19,46.79
2011-07-18,46.12
2011-07-15,46.66
2011-07-14,46.37
2011-07-13,46.87
2011-07-12,46.12
2011-07-11,46.59
2011-07-08,47.93
2011-07-07,48.48
2011-07-06,47.82
2011-07-05,48.14
2011-07-01,48.16
2011-06-30,47.60
2011-06-29,47.09
2011-06-28,46.66
2011-06-27,46.03
2011-06-24,45.50
2011-06-23,45.58
2011-06-22,45.64
2011-06-21,46.56
2011-06-20,45.72
2011-06-17,45.79
2011-06-16,45.73
2011-06-15,46.08
2011-06-14,47.09
2011-06-13,46.39
2011-06-10,46.47
2011-06-09,47.50
2011-06-08,47.13
2011-06-07,47.47
2011-06-06,47.10
2011-06-03,47.87
2011-06-02,48.11
2011-06-01,47.66
2011-05-31,48.53
2011-05-27,47.75
2011-05-26,47.25
2011-05-25,46.65
2011-05-24,46.55
2011-05-23,46.09
2011-05-20,47.07
2011-05-19,47.45
2011-05-18,47.76
2011-05-17,47.00
2011-05-16,46.85
2011-05-13,46.92
2011-05-12,47.97
2011-05-11,47.83
2011-05-10,48.91
2011-05-09,48.34
2011-05-06,48.25
2011-05-05,47.63
2011-05-04,48.09
2011-05-03,48.90
2011-05-02,50.01
2011-04-29,50.00
2011-04-28,49.70
2011-04-27,50.11
2011-04-26,50.20
2011-04-25,49.77
2011-04-21,50.18
2011-04-20,49.74
2011-04-19,48.59
2011-04-18,47.90
2011-04-15,49.13
2011-04-14,49.07
2011-04-13,48.92
2011-04-12,48.52
2011-04-11,49.45
2011-04-08,50.04
2011-04-07,49.99
2011-04-06,50.04
2011-04-05,49.77
2011-04-04,49.87
2011-04-01,49.45
2011-03-31,48.67
2011-03-30,48.25
2011-03-29,47.64
2011-03-28,47.10
2011-03-25,47.34
2011-03-24,47.39
2011-03-23,46.85
2011-03-22,46.24
2011-03-21,46.10
2011-03-18,45.23
2011-03-17,45.15
2011-03-16,44.60
2011-03-15,45.53
2011-03-14,46.30
2011-03-11,46.03
2011-03-10,45.56
2011-03-09,46.95
2011-03-08,46.86
2011-03-07,46.24
2011-03-04,46.90
2011-03-03,46.85
2011-03-02,45.94
2011-03-01,45.32
2011-02-28,45.79
2011-02-25,45.52
2011-02-24,44.98
2011-02-23,44.87
2011-02-22,44.83
2011-02-18,46.31
2011-02-17,46.03
2011-02-16,45.87
2011-02-15,45.49
2011-02-14,45.40
2011-02-11,45.63
2011-02-10,45.08
2011-02-09,45.51
2011-02-08,46.58
2011-02-07,46.56
2011-02-04,46.50
2011-02-03,46.51
2011-02-02,46.57
2011-02-01,46.92
2011-01-31,45.81
2011-01-28,45.33
2011-01-27,46.81
2011-01-26,46.97
2011-01-25,46.56
2011-01-24,46.84
2011-01-21,46.48
2011-01-20,46.97
2011-01-19,47.49
2011-01-18,47.86
2011-01-14,47.93
2011-01-13,47.79
2011-01-12,48.21
2011-01-11,47.26
2011-01-10,46.76
2011-01-07,47.25
2011-01-06,47.69
2011-01-05,48.20
2011-01-04,48.32
2011-01-03,48.10
2010-12-31,47.64
2010-12-30,47.31
2010-12-29,47.07
2010-12-28,46.50
2010-12-27,46.46
2010-12-23,46.61
2010-12-22,46.66
2010-12-21,46.50
2010-12-20,46.19
2010-12-17,46.40
2010-12-16,46.33
2010-12-15,46.20
2010-12-14,46.96
2010-12-13,46.89
2010-12-10,46.59
2010-12-09,46.38
2010-12-08,46.54
2010-12-07,46.84
2010-12-06,47.06
2010-12-03,47.14
2010-12-02,46.97
2010-12-01,46.06
2010-11-30,44.78
2010-11-29,45.15
2010-11-26,44.80
2010-11-24,45.94
2010-11-23,44.90
2010-11-22,46.37
2010-11-19,46.51
2010-11-18,46.48
2010-11-17,45.40
2010-11-16,45.17
2010-11-15,46.39
2010-11-12,46.41
2010-11-11,47.56
2010-11-10,48.03
2010-11-09,47.68
2010-11-08,48.29
2010-11-05,48.49
2010-11-04,48.58
2010-11-03,47.50
2010-11-02,47.21
2010-11-01,46.63
2010-10-29,46.12
2010-10-28,45.99
2010-10-27,45.70
2010-10-26,46.49
2010-10-25,46.53
2010-10-22,46.03
2010-10-21,45.98
2010-10-20,45.98
2010-10-19,45.26
2010-10-18,46.74
2010-10-15,46.72
2010-10-14,46.78
2010-10-13,46.86
2010-10-12,46.01
2010-10-11,46.20
2010-10-08,46.23
2010-10-07,45.68
2010-10-06,46.09
2010-10-05,46.11
2010-10-04,45.29
2010-10-01,45.43
2010-09-30,44.77
2010-09-29,44.51
2010-09-28,44.36
2010-09-27,44.04
2010-09-24,44.12
2010-09-23,43.32
2010-09-22,43.60
2010-09-21,43.57
2010-09-20,43.70
2010-09-17,43.02
2010-09-16,43.09
2010-09-15,43.31
2010-09-14,43.25
2010-09-13,43.27
2010-09-10,42.26
2010-09-09,42.11
2010-09-08,41.87
2010-09-07,41.42
2010-09-03,42.03
2010-09-02,41.54
2010-09-01,41.47
2010-08-31,40.06
2010-08-30,39.82
2010-08-27,40.49
2010-08-26,39.62
2010-08-25,39.87
2010-08-24,40.13
2010-08-23,40.65
2010-08-20,41.02
2010-08-19,41.14
2010-08-18,41.46
2010-08-17,41.49
2010-08-16,41.06
2010-08-13,40.68
2010-08-12,40.46
2010-08-11,40.39
2010-08-10,41.72
2010-08-09,42.30
2010-08-06,42.08
2010-08-05,42.14
2010-08-04,42.33
2010-08-03,42.27
2010-08-02,42.47
2010-07-30,41.40
2010-07-29,41.20
2010-07-28,41.13
2010-07-27,41.36
2010-07-26,41.43
2010-07-23,41.15
2010-07-22,40.87
2010-07-21,39.67
2010-07-20,40.08
2010-07-19,39.16
2010-07-16,38.65
2010-07-15,39.84
2010-07-14,40.03
2010-07-13,40.11
2010-07-12,39.65
2010-07-09,39.97
2010-07-08,39.49
2010-07-07,39.30
2010-07-06,38.45
2010-07-02,37.75
2010-07-01,37.59
2010-06-30,37.32
2010-06-29,37.57
2010-06-28,39.16
2010-06-25,39.43
2010-06-24,38.97
2010-06-23,39.67
2010-06-22,39.83
2010-06-21,40.61
2010-06-18,39.92
2010-06-17,39.74
2010-06-16,39.94
2010-06-15,39.94
2010-06-14,38.77
2010-06-11,38.76
2010-06-10,38.56
2010-06-09,37.26
2010-06-08,37.46
2010-06-07,36.62
2010-06-04,37.20
2010-06-03,38.57
2010-06-02,38.71
2010-06-01,37.40
2010-05-28,38.10
2010-05-27,38.74
2010-05-26,36.53
2010-05-25,36.55
2010-05-24,36.95
2010-05-21,37.34
2010-05-20,36.17
2010-05-19,38.06
2010-05-18,38.43
2010-05-17,39.25
2010-05-14,39.49
2010-05-13,40.32
2010-05-12,40.70
2010-05-11,40.20
2010-05-10,40.94
2010-05-07,38.19
2010-05-06,37.99
2010-05-05,39.61
2010-05-04,40.34
2010-05-03,42.28
2010-04-30,42.05
2010-04-29,42.56
2010-04-28,41.87
2010-04-27,41.52
2010-04-26,43.06
2010-04-23,43.06
2010-04-22,42.83
2010-04-21,42.65
2010-04-20,42.79
2010-04-19,42.29
2010-04-16,42.46
2010-04-15,43.74
2010-04-14,43.98
2010-04-13,43.34
2010-04-12,43.43
2010-04-09,43.78
2010-04-08,43.51
2010-04-07,43.36
2010-04-06,43.74
2010-04-05,43.61
2010-04-01,43.22
2010-03-31,42.12
2010-03-30,42.00
2010-03-29,41.84
2010-03-26,41.10
2010-03-25,40.90
2010-03-24,41.01
2010-03-23,41.63
2010-03-22,41.34
2010-03-19,41.19
2010-03-18,41.73
2010-03-17,42.05
2010-03-16,41.60
2010-03-15,41.07
2010-03-12,41.37
2010-03-11,41.51
2010-03-10,41.50
2010-03-09,41.21
2010-03-08,40.98
2010-03-05,40.95
2010-03-04,39.91
2010-03-03,40.12
2010-03-02,40.07
