Date,Open,High,Low,Close,Volume,Adj Close
2014-07-28,115.59,115.90,115.12,115.51,5138300,113.43
2014-07-25,115.34,115.68,115.16,115.67,7041800,113.59
2014-07-24,114.52,114.58,114.25,114.32,6609000,112.26
2014-07-23,115.51,115.63,115.17,115.18,3489600,113.10
2014-07-22,115.09,115.46,114.65,115.33,5753200,113.25
2014-07-21,115.01,115.63,115.01,115.09,5724100,113.02
2014-07-18,114.88,114.96,114.11,114.52,6677900,112.46
2014-07-17,114.23,115.05,113.94,114.89,10901000,112.82
2014-07-16,113.00,113.58,112.94,113.46,4615800,111.42
2014-07-15,112.83,113.47,112.50,112.86,7720000,110.83
2014-07-14,113.28,113.41,112.93,113.09,4743300,111.05
2014-07-11,113.35,113.68,113.28,113.58,4676500,111.53
2014-07-10,113.54,113.66,112.82,112.86,7196900,110.83
2014-07-09,112.66,113.14,112.38,112.83,6395200,110.80
2014-07-08,112.24,112.86,112.24,112.74,6352100,110.71
2014-07-07,111.27,111.81,111.23,111.49,5928900,109.48
2014-07-03,110.38,110.86,110.34,110.68,6173900,108.69
2014-07-02,111.63,111.67,110.97,111.08,9382500,109.08
2014-07-01,112.50,112.74,112.20,112.28,8019200,110.26
2014-06-30,113.56,113.80,113.09,113.52,5593100,111.19
2014-06-27,113.68,113.82,113.17,113.24,7216500,110.91
2014-06-26,113.21,113.80,113.21,113.41,6628900,111.08
2014-06-25,113.10,113.36,112.69,112.87,5699300,110.55
2014-06-24,112.15,112.65,111.82,112.58,9698300,110.27
2014-06-23,112.08,112.18,111.41,111.45,5821700,109.16
2014-06-20,110.97,111.80,110.90,111.80,7319100,109.50
2014-06-19,112.51,112.56,110.74,110.96,14215500,108.68
2014-06-18,111.80,112.76,111.56,112.40,11256500,110.09
2014-06-17,112.07,112.09,111.48,111.54,6668800,109.25
2014-06-16,112.21,112.63,112.10,112.43,5184600,110.12
2014-06-13,111.57,112.62,111.53,112.15,5412500,109.85
2014-06-12,111.30,112.35,111.00,112.21,9775900,109.90
2014-06-11,111.26,111.54,110.85,111.22,5569700,108.93
2014-06-10,111.04,111.27,110.83,111.02,5986000,108.74
2014-06-09,111.45,111.64,111.20,111.43,5162800,109.14
2014-06-06,112.13,112.41,111.49,111.59,7832800,109.30
2014-06-05,111.13,111.97,111.02,111.59,6915600,109.30
2014-06-04,111.76,111.82,111.27,111.54,7882000,109.25
2014-06-03,112.41,112.54,111.51,111.57,12694100,109.28
2014-06-02,113.04,113.68,112.55,112.96,11728200,110.64
2014-05-30,113.96,114.40,113.81,114.10,6518900,111.47
2014-05-29,114.87,115.19,114.13,114.15,10692000,111.52
2014-05-28,114.10,114.84,114.09,114.76,10361000,112.11
2014-05-27,112.85,113.40,112.40,113.36,6658300,110.74
2014-05-23,112.52,112.91,112.45,112.70,3835000,110.10
2014-05-22,112.26,112.40,111.79,112.10,6495700,109.51
2014-05-21,112.22,112.40,111.87,112.26,8224600,109.67
2014-05-20,112.60,113.48,112.59,112.95,6549800,110.34
2014-05-19,113.93,113.96,112.62,112.70,7403300,110.10
2014-05-16,113.61,114.00,113.42,113.54,5019200,110.92
2014-05-15,113.78,114.41,113.60,113.86,12627900,111.23
2014-05-14,112.63,113.23,112.56,112.96,8851400,110.35
2014-05-13,111.44,111.75,111.33,111.75,5501000,109.17
2014-05-12,111.01,111.13,110.54,110.79,4563800,108.23
2014-05-09,111.53,111.81,110.98,111.24,6000600,108.67
2014-05-08,112.34,112.76,111.46,111.60,10878800,109.03
2014-05-07,112.31,112.57,111.94,112.08,8199200,109.49
2014-05-06,112.11,112.70,112.04,112.48,6522600,109.89
2014-05-05,112.76,112.81,111.89,112.03,8043000,109.45
2014-05-02,111.54,113.10,111.30,112.71,12702100,110.11
2014-05-01,110.88,112.08,110.84,112.02,11556500,109.44
2014-04-30,110.72,111.26,110.38,111.10,7721400,108.27
2014-04-29,110.17,110.73,110.04,110.64,5235200,107.83
2014-04-28,111.11,111.28,110.55,110.79,7606000,107.97
2014-04-25,111.49,111.99,111.32,111.33,5976500,108.50
2014-04-24,110.45,111.21,110.45,111.17,6337800,108.34
2014-04-23,110.60,111.05,110.53,110.96,5748600,108.14
2014-04-22,109.66,110.49,109.61,110.33,5748700,107.52
2014-04-21,110.37,110.62,109.84,109.96,4316300,107.16
2014-04-17,111.37,111.45,109.70,110.05,8622500,107.25
2014-04-16,110.43,111.27,110.38,111.27,5523000,108.44
2014-04-15,110.61,111.51,110.35,111.13,7752000,108.30
2014-04-14,110.48,110.70,110.30,110.44,4142600,107.63
2014-04-11,110.54,110.79,110.13,110.73,10267000,107.91
2014-04-10,108.92,110.22,108.90,109.84,12706400,107.05
2014-04-09,108.88,109.35,108.64,108.83,5771500,106.06
2014-04-08,109.03,109.47,108.72,109.37,4213800,106.59
2014-04-07,108.62,109.29,108.60,109.11,7562500,106.33
2014-04-04,107.87,108.69,107.85,108.46,8977500,105.70
2014-04-03,107.52,107.94,107.44,107.74,4937400,105.00
2014-04-02,107.39,107.55,107.17,107.27,6887200,104.54
2014-04-01,108.26,108.36,107.84,107.89,9067300,105.15
2014-03-31,108.74,111.07,108.34,109.10,7488400,106.05
2014-03-28,109.86,109.89,109.02,109.37,6027000,106.31
2014-03-27,109.64,110.39,109.42,109.99,9772200,106.92
2014-03-26,108.55,109.48,108.48,109.44,7147200,106.38
2014-03-25,108.41,108.82,108.17,108.59,5032000,105.56
2014-03-24,108.05,109.09,107.95,109.00,7536400,105.95
2014-03-21,107.41,108.32,107.37,108.23,8986200,105.21
2014-03-20,107.09,107.63,106.99,107.07,5224400,104.08
2014-03-19,107.92,107.98,106.81,107.26,11557600,104.26
2014-03-18,107.68,108.15,107.60,108.10,4819500,105.08
2014-03-17,108.18,108.30,107.67,107.71,7381900,104.70
2014-03-14,108.97,108.98,108.32,108.52,9232800,105.49
2014-03-13,106.70,108.53,106.65,108.50,11815500,105.47
2014-03-12,106.92,107.26,106.78,107.06,6430500,104.07
2014-03-11,105.98,106.34,105.78,106.32,3815700,103.35
2014-03-10,105.94,106.11,105.78,106.04,3744300,103.08
2014-03-07,105.64,106.17,105.60,105.89,8270300,102.93
2014-03-06,106.76,106.97,106.52,106.56,7418200,103.58
2014-03-05,107.34,107.78,107.20,107.62,4798500,104.61
2014-03-04,108.35,108.35,107.36,107.39,8068100,104.39
2014-03-03,108.88,109.18,108.64,109.03,11089400,105.98
2014-02-28,108.28,108.74,107.78,108.57,8462600,105.28
2014-02-27,108.28,108.56,108.10,108.51,5394700,105.22
2014-02-26,107.31,107.92,107.24,107.92,7203900,104.65
2014-02-25,106.91,107.36,106.89,107.35,6225400,104.10
2014-02-24,106.70,106.74,106.17,106.40,3816700,103.18
2014-02-21,105.95,106.68,105.95,106.67,5250700,103.44
2014-02-20,106.32,106.63,105.69,106.11,5103200,102.90
2014-02-19,107.18,107.18,106.30,106.37,5522500,103.15
2014-02-18,106.66,107.20,106.62,106.82,4855800,103.58
2014-02-14,106.57,106.64,106.27,106.58,4989100,103.35
2014-02-13,106.59,106.73,106.30,106.52,6874600,103.29
2014-02-12,106.17,106.21,105.62,105.92,6723300,102.71
2014-02-11,106.61,106.69,106.16,106.47,5904900,103.24
2014-02-10,106.61,107.12,106.57,107.09,4370500,103.85
2014-02-07,106.46,107.22,106.44,106.79,7039200,103.56
2014-02-06,106.97,107.02,106.52,106.70,5708700,103.47
2014-02-05,107.69,107.78,107.01,107.16,10312200,103.91
2014-02-04,108.52,108.67,107.97,108.16,9573500,104.88
2014-02-03,107.79,109.34,107.61,109.32,20780300,106.01
2014-01-31,108.20,108.41,107.85,108.28,14690900,104.73
2014-01-30,107.47,107.67,107.11,107.56,5956900,104.04
2014-01-29,107.37,108.15,106.99,107.87,11709400,104.34
2014-01-28,106.91,106.99,106.55,106.99,5661500,103.48
2014-01-27,107.22,107.60,106.70,106.73,9218200,103.23
2014-01-24,107.19,107.49,106.99,107.48,11122200,103.96
2014-01-23,105.88,107.09,105.88,106.79,12960600,103.29
2014-01-22,105.37,105.75,105.24,105.30,4646700,101.85
2014-01-21,105.45,105.74,105.40,105.56,6436000,102.10
2014-01-17,104.86,105.52,104.79,105.48,7588600,102.02
2014-01-16,104.85,105.07,104.72,105.04,7137700,101.60
2014-01-15,104.04,104.51,103.93,104.34,7507500,100.92
2014-01-14,104.65,104.83,104.39,104.45,10343100,101.03
2014-01-13,104.51,105.14,104.47,104.93,9667400,101.49
2014-01-10,103.77,104.54,103.69,104.41,13197400,100.99
2014-01-09,102.97,103.21,102.51,103.18,6991100,99.80
2014-01-08,102.45,102.69,102.10,102.58,8513000,99.22
2014-01-07,102.82,102.99,102.56,102.86,4428100,99.49
2014-01-06,102.38,103.00,102.37,102.60,7796200,99.24
2014-01-03,101.81,102.45,101.76,102.17,4083800,98.82
2014-01-02,101.72,102.39,101.69,102.17,8580800,98.82
2013-12-31,102.29,102.55,101.17,101.86,7218600,98.52
2013-12-30,102.15,102.58,102.08,102.51,4491700,99.15
2013-12-27,102.07,102.31,101.69,101.81,4755000,98.47
2013-12-26,102.35,102.36,102.01,102.10,4645300,98.75
2013-12-24,103.23,103.35,102.80,102.83,4897000,99.14
2013-12-23,104.05,104.41,103.66,103.66,6378600,99.94
2013-12-20,103.72,104.29,103.30,104.25,12425700,100.51
2013-12-19,102.86,103.01,102.45,102.67,6708400,98.98
2013-12-18,102.83,103.72,102.46,102.77,12973200,99.08
2013-12-17,102.61,103.40,102.59,103.29,6014400,99.58
2013-12-16,103.58,103.69,102.73,102.83,6376400,99.14
2013-12-13,103.14,103.30,102.79,103.21,6471300,99.50
2013-12-12,103.03,103.16,102.63,102.71,6208600,99.02
2013-12-11,103.55,103.77,103.02,103.10,8190900,99.40
2013-12-10,103.84,103.95,103.45,103.90,7040400,100.17
2013-12-09,102.90,103.23,102.83,103.16,5678800,99.46
2013-12-06,102.56,102.99,102.36,102.92,7352000,99.22
2013-12-05,102.48,102.85,102.22,102.43,7445700,98.75
2013-12-04,102.75,103.05,102.38,102.72,8502700,99.03
2013-12-03,103.70,103.96,103.46,103.71,5076900,99.99
2013-12-02,103.80,103.91,103.22,103.33,7527800,99.62
2013-11-29,104.08,104.60,103.95,104.45,5084400,100.40
2013-11-27,104.68,104.70,103.96,104.42,6063000,100.37
2013-11-26,104.49,104.93,104.48,104.60,6659200,100.54
2013-11-25,103.84,104.42,103.84,104.21,3755500,100.17
2013-11-22,103.49,104.13,103.48,103.91,7950700,99.88
2013-11-21,102.51,103.19,102.16,102.95,8903000,98.96
2013-11-20,104.42,104.84,102.65,102.78,14190900,98.79
2013-11-19,104.95,105.14,104.41,104.56,7251100,100.51
2013-11-18,104.65,105.41,104.65,105.36,5451300,101.27
2013-11-15,104.66,104.74,104.31,104.73,6344800,100.67
2013-11-14,104.31,105.12,104.15,104.52,8895500,100.47
2013-11-13,103.87,104.04,103.74,103.88,5782900,99.85
2013-11-12,103.21,103.59,103.18,103.50,4839500,99.49
2013-11-11,103.53,103.58,102.96,103.02,4927200,99.03
2013-11-08,103.97,104.11,103.39,103.41,16889900,99.40
2013-11-07,105.05,106.05,104.97,105.96,7893700,101.85
2013-11-06,104.94,105.14,104.69,105.07,5643000,101.00
2013-11-05,105.79,105.83,104.99,105.02,8753400,100.95
2013-11-04,106.47,106.67,106.22,106.29,4733200,102.17
2013-11-01,106.97,107.00,106.14,106.19,11349500,102.07
2013-10-31,107.91,108.01,107.14,107.64,11452100,103.19
2013-10-30,107.93,108.21,107.21,107.41,10199300,102.97
2013-10-29,107.62,108.07,107.51,108.06,5270500,103.59
2013-10-28,108.01,108.38,107.91,107.92,6466400,103.46
2013-10-25,108.13,108.45,108.08,108.29,4429500,103.81
2013-10-24,108.61,108.67,107.87,107.89,7631400,103.43
2013-10-23,108.07,108.73,108.04,108.31,9163100,103.83
2013-10-22,107.60,108.12,107.56,107.89,9708500,103.43
2013-10-21,106.91,106.92,106.46,106.70,6161600,102.29
2013-10-18,107.11,107.48,106.98,107.04,9487800,102.61
2013-10-17,106.52,107.12,106.29,106.81,11303400,102.39
2013-10-16,104.47,105.86,104.27,105.85,14460200,101.47
2013-10-15,105.15,105.30,104.53,104.54,8291000,100.22
2013-10-14,105.39,105.64,104.33,104.61,4205600,100.28
2013-10-11,106.16,106.23,105.41,105.46,6500800,101.10
2013-10-10,104.80,105.53,104.51,105.49,9944100,101.13
2013-10-09,105.87,105.94,105.30,105.32,8439000,100.97
2013-10-08,105.98,106.51,105.83,106.17,5904000,101.78
2013-10-07,106.20,106.36,105.98,106.14,5761100,101.75
2013-10-04,105.67,105.78,105.35,105.71,5545300,101.34
2013-10-03,105.75,106.41,105.70,105.79,6648900,101.42
2013-10-02,105.93,106.48,105.76,105.96,5967200,101.58
2013-10-01,105.90,106.03,105.53,105.80,7592500,101.43
2013-09-30,106.66,106.90,106.18,106.40,8438800,101.73
2013-09-27,106.29,106.82,106.25,106.56,6460000,101.89
2013-09-26,106.48,106.62,106.19,106.30,5117100,101.64
2013-09-25,106.54,107.28,106.39,107.05,8130900,102.36
2013-09-24,105.99,106.84,105.84,106.83,11446600,102.15
2013-09-23,105.21,105.73,105.11,105.69,10242100,101.06
2013-09-20,104.69,105.18,104.45,104.92,8421000,100.32
2013-09-19,105.05,105.09,104.16,104.37,11627800,99.79
2013-09-18,103.63,105.55,102.98,104.99,19749200,100.39
2013-09-17,103.37,103.74,102.97,103.71,8795300,99.16
2013-09-16,104.33,104.41,102.85,102.86,8231600,98.35
2013-09-13,103.51,103.83,103.23,103.55,6106200,99.01
2013-09-12,103.85,104.00,103.06,103.15,6254400,98.63
2013-09-11,102.92,103.31,102.19,103.29,8962400,98.76
2013-09-10,102.73,103.34,102.36,102.38,8069000,97.89
2013-09-09,103.80,103.81,103.08,103.10,6874900,98.58
2013-09-06,103.25,103.82,102.81,103.05,9478400,98.53
2013-09-05,103.47,103.60,102.53,102.54,12290600,98.04
2013-09-04,104.45,104.65,103.95,103.99,4579600,99.43
2013-09-03,104.59,104.67,103.51,104.22,12084300,99.65
2013-08-30,106.02,106.68,105.74,105.99,8987600,101.08
2013-08-29,104.88,106.31,104.79,106.11,6672400,101.19
2013-08-28,105.41,105.57,104.94,105.27,7497900,100.39
2013-08-27,105.29,106.25,105.04,106.13,11573300,101.21
2013-08-26,104.56,104.89,104.33,104.81,5879100,99.95
2013-08-23,103.01,104.39,102.74,104.29,17441200,99.45
2013-08-22,102.46,103.23,102.24,103.17,8751200,98.39
2013-08-21,102.77,103.20,102.11,102.13,13248800,97.39
