cdate,cp
2005-07-14,93.72
2005-07-13,93.96
2005-07-12,94.10
2005-07-11,94.63
2005-07-08,94.63
2005-07-07,95.02
2005-07-06,94.82
2005-07-05,94.30
2005-07-01,95.20
2005-06-30,96.70
2005-06-29,95.84
2005-06-28,95.99
2005-06-27,96.65
2005-06-24,96.39
2005-06-23,95.91
2005-06-22,96.01
2005-06-21,94.86
2005-06-20,94.17
2005-06-17,94.33
2005-06-16,94.34
2005-06-15,93.87
2005-06-14,93.70
2005-06-13,94.32
2005-06-10,94.89
2005-06-09,95.97
2005-06-08,96.05
2005-06-07,96.51
2005-06-06,95.75
2005-06-03,95.25
2005-06-02,96.04
2005-06-01,95.81
2005-05-31,95.00
2005-05-27,93.84
2005-05-26,93.74
2005-05-25,93.77
2005-05-24,94.43
2005-05-23,94.17
2005-05-20,93.44
2005-05-19,93.33
2005-05-18,93.57
2005-05-17,92.95
2005-05-16,92.69
2005-05-13,92.80
2005-05-12,92.44
2005-05-11,92.08
2005-05-10,91.80
2005-05-09,91.15
2005-05-06,91.06
2005-05-05,91.74
2005-05-04,91.53
2005-05-03,92.34
2005-05-02,92.09
2005-04-29,92.44
2005-04-28,92.60
2005-04-27,91.92
2005-04-26,91.60
2005-04-25,91.74
2005-04-22,91.47
2005-04-21,90.71
2005-04-20,91.67
2005-04-19,91.90
2005-04-18,91.02
2005-04-15,91.09
2005-04-14,89.90
2005-04-13,90.04
2005-04-12,90.26
2005-04-11,89.43
2005-04-08,88.95
2005-04-07,88.64
2005-04-06,89.36
2005-04-05,89.05
2005-04-04,89.28
2005-04-01,89.30
2005-03-31,89.33
2005-03-30,88.69
2005-03-29,88.25
2005-03-28,87.73
2005-03-24,88.27
2005-03-23,88.09
2005-03-22,87.67
2005-03-21,88.42
2005-03-18,88.67
2005-03-17,89.23
2005-03-16,88.94
2005-03-15,88.40
2005-03-14,88.96
2005-03-11,88.43
2005-03-10,89.08
2005-03-09,88.54
2005-03-08,90.01
2005-03-07,90.87
2005-03-04,90.51
2005-03-03,89.54
2005-03-02,89.59
2005-03-01,89.71
2005-02-28,90.02
2005-02-25,91.00
2005-02-24,90.56
2005-02-23,90.76
2005-02-22,90.46
2005-02-18,90.86
2005-02-17,91.68
2005-02-16,92.26
2005-02-15,92.61
2005-02-14,93.08
2005-02-11,92.79
2005-02-10,92.85
2005-02-09,94.12
2005-02-08,93.87
2005-02-07,93.34
2005-02-04,92.65
2005-02-03,91.38
2005-02-02,91.43
2005-02-01,91.22
2005-01-31,91.71
2005-01-28,91.45
2005-01-27,90.54
2005-01-26,90.71
2005-01-25,90.54
2005-01-24,91.40
2005-01-21,91.01
2005-01-20,90.91
2005-01-19,90.73
2005-01-18,90.47
2005-01-14,90.17
2005-01-13,90.18
2005-01-12,89.32
2005-01-11,89.20
2005-01-10,88.68
2005-01-07,88.54
2005-01-06,88.34
2005-01-05,88.28
2005-01-04,87.81
2005-01-03,88.74
2004-12-31,88.55
2004-12-30,88.33
2004-12-29,87.74
2004-12-28,87.83
2004-12-27,87.90
2004-12-23,88.59
2004-12-22,88.88
2004-12-21,89.18
2004-12-20,88.91
2004-12-17,88.75
2004-12-16,88.87
2004-12-15,90.20
2004-12-14,89.39
2004-12-13,89.04
2004-12-10,88.85
2004-12-09,88.63
2004-12-08,89.22
2004-12-07,87.85
2004-12-06,87.74
2004-12-03,87.44
2004-12-02,86.10
2004-12-01,86.45
2004-11-30,86.94
2004-11-29,87.31
2004-11-26,88.25
2004-11-24,88.83
2004-11-23,88.83
2004-11-22,88.72
2004-11-19,88.26
2004-11-18,88.97
2004-11-17,88.70
2004-11-16,87.95
2004-11-15,87.95
2004-11-12,87.87
2004-11-11,86.93
2004-11-10,87.12
2004-11-09,87.45
2004-11-08,87.50
2004-11-05,87.81
2004-11-04,88.78
2004-11-03,88.69
2004-11-02,88.65
2004-11-01,88.52
2004-10-29,89.44
2004-10-28,89.03
2004-10-27,88.74
2004-10-26,89.62
2004-10-25,89.89
2004-10-22,89.82
2004-10-21,89.61
2004-10-20,89.55
2004-10-19,88.94
2004-10-18,88.71
2004-10-15,88.67
2004-10-14,88.98
2004-10-13,88.56
2004-10-12,88.24
2004-10-11,88.04
2004-10-08,87.95
2004-10-07,86.80
2004-10-06,87.18
2004-10-05,87.58
2004-10-04,87.58
2004-10-01,87.45
2004-09-30,88.25
2004-09-29,88.59
2004-09-28,89.46
2004-09-27,89.82
2004-09-24,89.43
2004-09-23,89.32
2004-09-22,89.68
2004-09-21,88.76
2004-09-20,88.50
2004-09-17,87.92
2004-09-16,88.36
2004-09-15,87.37
2004-09-14,87.57
2004-09-13,87.48
2004-09-10,87.10
2004-09-09,86.97
2004-09-08,87.30
2004-09-07,86.57
2004-09-03,86.66
2004-09-02,86.65
2004-09-01,87.51
2004-08-31,87.77
2004-08-30,87.23
2004-08-27,86.82
2004-08-26,86.88
2004-08-25,86.39
2004-08-24,86.09
2004-08-23,86.04
2004-08-20,86.54
2004-08-19,86.62
2004-08-18,86.41
2004-08-17,86.83
2004-08-16,86.34
2004-08-13,86.64
2004-08-12,86.36
2004-08-11,86.18
2004-08-10,85.81
2004-08-09,86.12
2004-08-06,86.42
2004-08-05,84.99
2004-08-04,84.75
2004-08-03,84.71
2004-08-02,84.37
2004-07-30,84.59
2004-07-29,83.61
2004-07-28,83.42
2004-07-27,83.41
2004-07-26,84.55
2004-07-23,84.95
2004-07-22,84.67
2004-07-21,84.55
2004-07-20,84.78
2004-07-19,85.55
2004-07-16,85.49
2004-07-15,84.37
2004-07-14,84.28
2004-07-13,84.25
2004-07-12,84.50
2004-07-09,84.38
2004-07-08,84.29
2004-07-07,84.24
2004-07-06,84.21
2004-07-02,84.35
2004-07-01,83.47
2004-06-30,83.65
2004-06-29,82.80
2004-06-28,82.28
2004-06-25,83.13
2004-06-24,83.05
2004-06-23,82.55
2004-06-22,82.39
2004-06-21,82.64
2004-06-18,82.58
2004-06-17,82.76
2004-06-16,82.22
2004-06-15,82.54
2004-06-14,80.83
2004-06-10,81.48
2004-06-09,81.32
2004-06-08,81.67
2004-06-07,81.52
2004-06-04,81.50
2004-06-03,81.98
2004-06-02,81.81
2004-06-01,82.02
2004-05-28,83.10
2004-05-27,83.33
2004-05-26,82.68
2004-05-25,82.24
2004-05-24,82.00
2004-05-21,81.74
2004-05-20,82.07
2004-05-19,81.44
2004-05-18,81.71
2004-05-17,82.03
2004-05-14,81.31
2004-05-13,80.65
2004-05-12,80.96
2004-05-11,81.50
2004-05-10,81.13
2004-05-07,81.32
2004-05-06,82.40
2004-05-05,82.62
2004-05-04,82.85
2004-05-03,83.42
2004-04-30,83.64
2004-04-29,83.30
2004-04-28,83.71
2004-04-27,84.50
2004-04-26,84.18
2004-04-23,84.04
2004-04-22,84.52
2004-04-21,84.02
2004-04-20,83.61
2004-04-19,84.38
2004-04-16,84.56
2004-04-15,84.24
2004-04-14,84.74
2004-04-13,84.81
2004-04-12,85.74
2004-04-08,86.05
2004-04-07,86.30
2004-04-06,86.50
2004-04-05,86.03
2004-04-02,86.71
2004-04-01,88.91
2004-03-31,89.55
2004-03-30,89.12
2004-03-29,89.18
2004-03-26,89.78
2004-03-25,90.74
2004-03-24,91.09
2004-03-23,91.14
2004-03-22,90.98
2004-03-19,90.43
2004-03-18,90.55
2004-03-17,91.03
2004-03-16,91.18
2004-03-15,90.43
2004-03-12,90.28
2004-03-11,90.84
2004-03-10,90.71
2004-03-09,90.77
2004-03-08,90.17
2004-03-05,89.64
2004-03-04,87.94
2004-03-03,87.55
2004-03-02,87.71
2004-03-01,88.27
2004-02-27,88.66
2004-02-26,87.90
2004-02-25,88.18
2004-02-24,88.04
2004-02-23,87.88
2004-02-20,87.34
2004-02-19,87.95
2004-02-18,87.86
2004-02-17,87.74
2004-02-13,87.80
2004-02-12,87.43
2004-02-11,87.80
2004-02-10,87.15
2004-02-09,87.64
2004-02-06,87.38
2004-02-05,86.43
2004-02-04,86.77
2004-02-03,86.94
2004-02-02,86.50
2004-01-30,87.04
2004-01-29,86.44
2004-01-28,86.62
2004-01-27,87.39
2004-01-26,86.85
2004-01-23,87.38
2004-01-22,88.44
2004-01-21,87.80
2004-01-20,87.59
2004-01-16,87.61
2004-01-15,88.23
2004-01-14,87.90
2004-01-13,87.47
2004-01-12,86.88
2004-01-09,86.95
2004-01-08,85.46
2004-01-07,85.49
2004-01-06,85.15
2004-01-05,84.22
2004-01-02,84.44
2003-12-31,85.45
2003-12-30,85.85
2003-12-29,86.20
2003-12-26,86.98
2003-12-24,86.66
2003-12-23,85.85
2003-12-22,86.83
2003-12-19,87.07
2003-12-18,87.10
2003-12-17,86.32
2003-12-16,85.74
2003-12-15,85.46
2003-12-12,85.51
2003-12-11,85.35
2003-12-10,84.74
2003-12-09,84.60
2003-12-08,85.20
2003-12-05,85.80
2003-12-04,84.45
2003-12-03,84.26
2003-12-02,84.60
2003-12-01,84.24
2003-11-28,85.13
2003-11-26,85.91
2003-11-25,86.26
2003-11-24,85.79
2003-11-21,86.50
2003-11-20,86.45
2003-11-19,85.62
2003-11-18,86.58
2003-11-17,86.05
2003-11-14,85.92
2003-11-13,85.35
2003-11-12,84.05
2003-11-11,83.44
2003-11-10,83.43
2003-11-07,83.50
2003-11-06,83.55
2003-11-05,84.34
2003-11-04,84.92
2003-11-03,84.44
2003-10-31,85.19
2003-10-30,84.40
2003-10-29,84.78
2003-10-28,85.55
2003-10-27,85.10
2003-10-24,85.27
2003-10-23,84.33
2003-10-22,84.95
2003-10-21,84.13
2003-10-20,83.82
2003-10-17,83.54
2003-10-16,82.90
2003-10-15,83.23
2003-10-14,83.64
2003-10-13,84.22
2003-10-10,84.55
2003-10-09,84.05
2003-10-08,84.65
2003-10-07,84.67
2003-10-06,85.66
2003-10-03,85.29
2003-10-02,87.12
2003-10-01,87.52
2003-09-30,88.22
2003-09-29,86.78
2003-09-26,87.48
2003-09-25,86.70
2003-09-24,86.27
2003-09-23,85.53
2003-09-22,84.95
2003-09-19,85.63
2003-09-18,85.53
2003-09-17,85.47
2003-09-16,84.42
2003-09-15,84.55
2003-09-12,84.68
2003-09-11,84.10
2003-09-10,84.65
2003-09-09,83.80
2003-09-08,83.20
2003-09-05,84.07
2003-09-04,82.65
2003-09-03,82.19
2003-09-02,82.06
2003-08-29,83.65
2003-08-28,83.85
2003-08-27,82.99
2003-08-26,83.37
2003-08-25,82.72
2003-08-22,83.37
2003-08-21,83.00
2003-08-20,83.20
2003-08-19,83.65
2003-08-18,82.38
2003-08-15,82.00
2003-08-14,82.05
2003-08-13,81.25
2003-08-12,82.85
2003-08-11,83.24
2003-08-08,83.66
2003-08-07,84.00
2003-08-06,83.65
2003-08-05,82.03
2003-08-04,83.22
2003-08-01,82.51
2003-07-31,82.95
2003-07-30,84.20
2003-07-29,83.26
2003-07-28,84.41
2003-07-25,85.56
2003-07-24,85.79
2003-07-23,86.55
2003-07-22,86.26
2003-07-21,85.84
2003-07-18,87.70
2003-07-17,87.88
2003-07-16,88.15
2003-07-15,87.65
2003-07-14,89.75
2003-07-11,90.79
2003-07-10,90.36
2003-07-09,90.39
2003-07-08,90.10
2003-07-07,90.02
2003-07-03,90.60
2003-07-02,91.92
2003-07-01,91.69
2003-06-30,92.50
2003-06-27,92.07
2003-06-26,92.40
2003-06-25,93.66
2003-06-24,95.18
2003-06-23,94.31
2003-06-20,93.75
2003-06-19,94.10
2003-06-18,94.28
2003-06-17,95.50
2003-06-16,96.26
2003-06-13,97.18
2003-06-12,96.53
2003-06-11,95.78
2003-06-10,95.90
2003-06-09,94.77
2003-06-06,94.14
2003-06-05,93.80
2003-06-04,94.54
2003-06-03,94.26
2003-06-02,93.51
2003-05-30,94.60
2003-05-29,94.78
2003-05-28,93.96
2003-05-27,94.12
2003-05-23,95.85
2003-05-22,95.61
2003-05-21,94.77
2003-05-20,94.78
2003-05-19,93.40
2003-05-16,93.72
2003-05-15,93.04
2003-05-14,92.75
2003-05-13,91.35
2003-05-12,91.15
2003-05-09,90.58
2003-05-08,90.49
2003-05-07,90.27
2003-05-06,89.23
2003-05-05,88.79
2003-05-02,88.32
2003-05-01,89.02
2003-04-30,89.45
2003-04-29,88.63
2003-04-28,88.78
2003-04-25,88.92
2003-04-24,88.72
2003-04-23,87.93
2003-04-22,87.75
2003-04-21,87.80
2003-04-17,87.99
2003-04-16,87.85
2003-04-15,87.49
2003-04-14,87.02
2003-04-11,87.26
2003-04-10,87.40
2003-04-09,87.81
2003-04-08,87.55
2003-04-07,86.85
2003-04-04,87.05
2003-04-03,87.30
2003-04-02,87.35
2003-04-01,88.27
2003-03-31,88.90
2003-03-28,87.75
2003-03-27,87.55
2003-03-26,87.49
2003-03-25,87.31
2003-03-24,87.41
2003-03-21,86.05
2003-03-20,87.25
2003-03-19,87.39
2003-03-18,88.04
2003-03-17,88.88
2003-03-14,89.96
2003-03-13,89.52
2003-03-12,91.20
2003-03-11,90.87
2003-03-10,91.03
2003-03-07,90.56
2003-03-06,90.25
2003-03-05,90.60
2003-03-04,90.30
2003-03-03,90.24
2003-02-28,90.47
2003-02-27,89.90
2003-02-26,89.75
2003-02-25,89.13
2003-02-24,88.72
2003-02-21,88.30
2003-02-20,88.82
2003-02-19,88.52
2003-02-18,87.92
2003-02-14,87.81
2003-02-13,88.57
2003-02-12,88.09
2003-02-11,87.78
2003-02-10,87.80
2003-02-07,88.42
2003-02-06,88.22
2003-02-05,87.51
2003-02-04,88.27
2003-02-03,87.88
2003-01-31,88.06
2003-01-30,87.82
2003-01-29,87.17
2003-01-28,87.65
2003-01-27,87.65
2003-01-24,87.97
2003-01-23,87.45
2003-01-22,87.88
2003-01-21,87.45
2003-01-17,86.95
2003-01-16,86.52
2003-01-15,86.40
2003-01-14,85.98
2003-01-13,85.68
2003-01-10,85.54
2003-01-09,85.32
2003-01-08,86.99
2003-01-07,86.56
2003-01-06,86.25
2003-01-03,86.48
2003-01-02,86.28
2002-12-31,88.57
2002-12-30,89.24
2002-12-27,89.03
2002-12-26,88.06
2002-12-24,87.89
2002-12-23,87.40
2002-12-20,87.38
2002-12-19,87.32
2002-12-18,86.55
2002-12-17,85.88
2002-12-16,85.88
2002-12-13,86.53
2002-12-12,87.38
2002-12-11,87.46
2002-12-10,86.88
2002-12-09,86.65
2002-12-06,86.17
2002-12-05,86.02
2002-12-04,85.80
2002-12-03,85.36
2002-12-02,85.24
2002-11-29,85.55
2002-11-27,85.00
2002-11-26,86.96
2002-11-25,85.88
2002-11-22,86.04
2002-11-21,86.12
2002-11-20,86.96
2002-11-19,87.82
2002-11-18,87.50
2002-11-15,87.11
2002-11-14,86.76
2002-11-13,88.60
2002-11-12,88.41
2002-11-11,88.92
2002-11-08,88.44
2002-11-07,87.73
2002-11-06,85.61
2002-11-05,85.27
2002-11-04,85.60
2002-11-01,85.98
2002-10-31,86.73
2002-10-30,86.34
2002-10-29,86.37
2002-10-28,85.26
2002-10-25,85.38
2002-10-24,85.07
2002-10-23,84.33
2002-10-22,84.30
2002-10-21,84.54
2002-10-18,85.37
2002-10-17,85.15
2002-10-16,86.20
2002-10-15,86.16
2002-10-14,88.25
2002-10-11,88.38
2002-10-10,89.44
2002-10-09,90.15
2002-10-08,89.69
2002-10-07,89.66
2002-10-04,89.51
2002-10-03,89.23
2002-10-02,89.45
2002-10-01,88.94
2002-09-30,90.40
2002-09-27,90.04
2002-09-26,89.37
2002-09-25,89.58
2002-09-24,90.68
2002-09-23,90.10
2002-09-20,89.30
2002-09-19,89.72
2002-09-18,89.12
2002-09-17,89.10
2002-09-16,88.93
2002-09-13,88.78
2002-09-12,87.97
2002-09-11,87.29
2002-09-10,87.75
2002-09-09,87.33
2002-09-06,87.46
2002-09-05,88.50
2002-09-04,88.02
2002-09-03,88.04
2002-08-30,87.08
2002-08-29,86.56
2002-08-28,85.87
2002-08-27,85.44
2002-08-26,85.98
2002-08-23,85.90
2002-08-22,85.06
2002-08-21,85.81
2002-08-20,86.27
2002-08-19,85.32
2002-08-16,85.06
2002-08-15,86.02
2002-08-14,86.78
2002-08-13,86.45
2002-08-12,85.40
2002-08-09,84.88
2002-08-08,83.70
2002-08-07,83.70
2002-08-06,83.50
2002-08-05,84.22
2002-08-02,83.85
2002-08-01,83.00
2002-07-31,82.53
2002-07-30,81.52
