cdate,prediction,actual
2015-03-18,0.504,0.000
2015-03-17,0.504,1.494
2015-03-16,0.504,-0.332
2015-03-13,0.504,1.353
2015-03-12,0.504,-0.607
2015-03-11,0.503,1.260
2015-03-10,0.504,-0.192
2015-03-09,0.503,-1.696
2015-03-06,0.504,0.394
2015-03-05,0.502,-1.417
