cdate,prediction,actual
2015-03-18,-1.372,0.000
2015-03-17,-0.032,1.494
2015-03-16,0.003,-0.332
2015-03-13,0.678,1.353
2015-03-12,0.044,-0.607
2015-03-11,-0.069,1.260
2015-03-10,0.062,-0.192
2015-03-09,-0.084,-1.696
2015-03-06,0.302,0.394
2015-03-05,0.182,-1.417
