Date,Close
2014-02-10,34.10
2014-02-07,34.40
2014-02-06,34.27
2014-02-05,33.71
2014-02-04,34.14
2014-02-03,33.75
2014-01-31,34.58
2014-01-30,34.66
2014-01-29,34.50
2014-01-28,34.55
2014-01-27,34.16
2014-01-24,34.22
2014-01-23,35.02
2014-01-22,36.66
2014-01-21,35.80
2014-01-17,35.80
2014-01-16,35.86
2014-01-15,36.19
2014-01-14,36.26
2014-01-13,35.71
2014-01-10,36.43
2014-01-09,35.78
2014-01-08,36.45
2014-01-07,36.02
2014-01-06,36.01
2014-01-03,36.66
2014-01-02,37.12
2013-12-31,38.37
2013-12-30,37.97
2013-12-27,38.20
2013-12-26,37.64
2013-12-24,37.95
2013-12-23,37.27
2013-12-20,37.32
2013-12-19,37.59
2013-12-18,38.47
2013-12-17,37.72
2013-12-16,38.37
2013-12-13,38.38
2013-12-12,38.11
2013-12-11,38.53
2013-12-10,39.83
2013-12-09,39.88
2013-12-06,40.15
2013-12-05,39.40
2013-12-04,39.64
2013-12-03,39.43
2013-12-02,39.79
2013-11-29,40.13
2013-11-27,40.19
2013-11-26,39.38
2013-11-25,39.17
2013-11-22,39.96
2013-11-21,39.72
2013-11-20,39.57
2013-11-19,39.88
2013-11-18,39.82
2013-11-15,38.44
2013-11-14,36.83
2013-11-13,36.49
2013-11-12,36.90
2013-11-11,37.23
2013-11-08,36.84
2013-11-07,36.64
2013-11-06,37.24
2013-11-05,37.28
2013-11-04,37.89
2013-11-01,37.83
2013-10-31,37.57
2013-10-30,37.54
2013-10-29,37.03
2013-10-28,36.55
2013-10-25,36.43
2013-10-24,36.48
2013-10-23,36.90
2013-10-22,38.17
2013-10-21,38.17
2013-10-18,38.15
2013-10-17,38.11
2013-10-16,38.21
2013-10-15,38.12
2013-10-14,38.50
2013-10-11,38.35
2013-10-10,38.14
2013-10-09,37.73
2013-10-08,37.53
2013-10-07,37.60
2013-10-04,38.01
2013-10-03,37.51
2013-10-02,37.57
2013-10-01,37.60
2013-09-30,37.08
2013-09-27,37.65
2013-09-26,37.90
2013-09-25,37.91
2013-09-24,38.11
2013-09-23,38.65
2013-09-20,38.43
2013-09-19,38.88
2013-09-18,39.16
2013-09-17,38.41
2013-09-16,38.59
2013-09-13,38.20
2013-09-12,38.07
2013-09-11,38.50
2013-09-10,38.79
2013-09-09,38.27
2013-09-06,37.38
2013-09-05,37.23
2013-09-04,36.85
2013-09-03,36.23
2013-08-30,35.13
2013-08-29,35.11
2013-08-28,34.99
2013-08-27,35.08
2013-08-26,35.68
2013-08-23,35.66
2013-08-22,35.79
2013-08-21,34.85
2013-08-20,35.57
2013-08-19,36.06
2013-08-16,36.16
2013-08-15,36.15
2013-08-14,36.41
2013-08-13,36.38
2013-08-12,35.65
2013-08-09,34.53
2013-08-08,34.40
2013-08-07,33.78
2013-08-06,34.43
2013-08-05,34.67
2013-08-02,34.97
2013-08-01,34.91
2013-07-31,34.26
2013-07-30,34.40
2013-07-29,34.31
2013-07-26,34.72
2013-07-25,34.64
2013-07-24,34.34
2013-07-23,34.70
2013-07-22,33.77
2013-07-19,33.73
2013-07-18,33.63
2013-07-17,33.83
2013-07-16,33.62
2013-07-15,33.55
2013-07-12,33.21
2013-07-11,34.15
2013-07-10,32.45
2013-07-09,32.36
2013-07-08,32.21
2013-07-05,32.07
2013-07-03,31.73
2013-07-02,32.02
2013-07-01,32.48
2013-06-28,32.52
2013-06-27,32.49
2013-06-26,32.26
2013-06-25,31.70
2013-06-24,31.94
2013-06-21,32.74
2013-06-20,32.21
2013-06-19,33.61
2013-06-18,34.56
2013-06-17,34.48
2013-06-14,33.98
2013-06-13,34.94
2013-06-12,34.59
2013-06-11,34.82
2013-06-10,35.35
2013-06-07,35.67
2013-06-06,35.92
2013-06-05,35.69
2013-06-04,36.18
2013-06-03,36.54
2013-05-31,36.01
2013-05-30,36.74
2013-05-29,36.58
2013-05-28,37.16
2013-05-24,36.56
2013-05-23,37.18
2013-05-22,37.54
2013-05-21,38.12
2013-05-20,38.37
2013-05-17,37.91
2013-05-16,37.54
2013-05-15,37.75
2013-05-14,37.75
2013-05-13,37.73
2013-05-10,38.42
2013-05-09,38.22
2013-05-08,38.62
2013-05-07,38.31
2013-05-06,37.89
2013-05-03,37.71
2013-05-02,37.38
2013-05-01,37.19
2013-04-30,37.74
2013-04-29,37.42
2013-04-26,36.94
2013-04-25,37.05
2013-04-24,36.48
2013-04-23,36.02
2013-04-22,36.22
2013-04-19,36.05
2013-04-18,34.93
2013-04-17,34.83
2013-04-16,35.56
2013-04-15,34.92
2013-04-12,36.00
2013-04-11,36.27
2013-04-10,36.42
2013-04-09,36.24
2013-04-08,35.63
2013-04-05,35.64
2013-04-04,35.97
2013-04-03,35.87
2013-04-02,36.49
2013-04-01,36.48
2013-03-28,36.93
2013-03-27,37.35
2013-03-26,37.31
2013-03-25,36.82
2013-03-22,36.94
2013-03-21,36.84
2013-03-20,37.25
2013-03-19,36.34
2013-03-18,36.79
2013-03-15,37.44
2013-03-14,37.76
2013-03-13,37.34
2013-03-12,37.98
2013-03-11,38.63
2013-03-08,39.08
2013-03-07,38.57
2013-03-06,38.50
2013-03-05,38.22
2013-03-04,37.93
2013-03-01,38.60
2013-02-28,38.95
2013-02-27,38.47
2013-02-26,38.12
2013-02-25,38.04
2013-02-22,38.54
2013-02-21,38.51
2013-02-20,39.04
2013-02-19,39.44
2013-02-15,40.32
2013-02-14,40.22
2013-02-13,40.05
2013-02-12,39.83
2013-02-11,39.77
2013-02-08,39.85
2013-02-07,39.52
2013-02-06,40.46
2013-02-05,40.62
2013-02-04,40.63
2013-02-01,41.82
2013-01-31,41.47
2013-01-30,41.59
2013-01-29,41.55
2013-01-28,40.96
2013-01-25,41.10
2013-01-24,41.53
2013-01-23,41.53
2013-01-22,41.74
2013-01-18,41.70
2013-01-17,41.36
2013-01-16,41.21
2013-01-15,41.28
2013-01-14,41.31
2013-01-11,41.09
2013-01-10,41.52
2013-01-09,41.00
2013-01-08,40.56
2013-01-07,41.29
2013-01-04,41.62
2013-01-03,41.59
2013-01-02,41.85
2012-12-31,40.45
2012-12-28,39.55
2012-12-27,39.54
2012-12-26,39.47
2012-12-24,39.14
2012-12-21,39.24
2012-12-20,39.75
2012-12-19,39.48
2012-12-18,39.54
2012-12-17,39.36
2012-12-14,39.34
2012-12-13,38.66
2012-12-12,39.00
2012-12-11,38.80
2012-12-10,38.77
2012-12-07,38.41
2012-12-06,38.27
2012-12-05,38.12
2012-12-04,37.01
2012-12-03,36.80
2012-11-30,37.15
2012-11-29,36.85
2012-11-28,36.84
2012-11-27,36.86
2012-11-26,37.33
2012-11-23,37.46
2012-11-21,36.58
2012-11-20,36.19
2012-11-19,36.55
2012-11-16,35.77
2012-11-15,35.71
2012-11-14,35.74
2012-11-13,35.98
