cdate,cp,pctlead,pctlag1,pctlag2,pctlag4,pctlag8
2015-03-12,12.470,0.000,2.213,3.143,1.300,0.727
2015-03-11,12.200,2.213,0.910,-0.570,-1.054,-1.215
2015-03-10,12.090,0.910,-1.467,-1.787,-1.387,-2.500
2015-03-09,12.270,-1.467,-0.325,-0.487,-0.406,-0.163
2015-03-06,12.310,-0.325,-0.162,0.408,-0.565,-0.081
2015-03-05,12.330,-0.162,0.571,0.081,-0.162,0.571
2015-03-04,12.260,0.571,-0.487,-0.969,-1.129,-0.568
2015-03-03,12.320,-0.487,-0.485,-0.243,0.244,0.818
2015-03-02,12.380,-0.485,0.243,-0.161,0.487,2.061
2015-02-27,12.350,0.243,-0.403,0.488,0.734,3.607
2015-02-26,12.400,-0.403,0.895,0.649,0.568,3.940
2015-02-25,12.290,0.895,-0.244,0.245,0.573,4.241
2015-02-24,12.320,-0.244,0.489,-0.081,1.566,5.209
2015-02-23,12.260,0.489,-0.568,0.327,2.852,4.876
2015-02-20,12.330,-0.568,0.900,1.649,3.353,6.846
2015-02-19,12.220,0.900,0.742,2.517,3.647,4.893
2015-02-18,12.130,0.742,1.762,1.676,3.587,3.234
2015-02-17,11.920,1.762,-0.084,1.103,1.967,2.318
2015-02-13,11.930,-0.084,1.187,1.879,3.380,2.934
2015-02-12,11.790,1.187,0.683,0.855,1.202,1.550
2015-02-11,11.710,0.683,0.171,1.473,-0.340,1.915
2015-02-10,11.690,0.171,1.300,0.343,0.343,0.000
2015-02-09,11.540,1.300,-0.944,-1.787,-0.431,-0.431
2015-02-06,11.650,-0.944,-0.851,0.000,0.345,0.345
2015-02-05,11.750,-0.851,0.858,1.381,2.263,1.381
2015-02-04,11.650,0.858,0.518,0.345,-0.342,1.658
2015-02-03,11.590,0.518,-0.172,0.870,0.000,0.783
2015-02-02,11.610,-0.172,1.044,-0.684,0.000,1.397
2015-01-30,11.490,1.044,-1.711,-0.863,-0.863,0.525
2015-01-29,11.690,-1.711,0.863,0.689,2.007,3.086
2015-01-28,11.590,0.863,-0.172,0.000,0.783,3.114
2015-01-27,11.610,-0.172,0.173,1.309,1.397,4.032
2015-01-26,11.590,0.173,1.134,0.783,1.400,3.667
2015-01-23,11.460,1.134,-0.348,0.087,1.058,3.336
2015-01-22,11.500,-0.348,0.437,0.612,2.313,3.324
2015-01-21,11.450,0.437,0.175,0.970,2.599,1.778
2015-01-20,11.430,0.175,0.794,1.690,2.236,2.880
2015-01-16,11.340,0.794,0.890,1.613,2.254,3.562
2015-01-15,11.240,0.890,0.717,0.537,0.988,0.988
2015-01-14,11.160,0.717,-0.179,0.631,-0.800,-0.888
2015-01-13,11.180,-0.179,0.812,0.449,0.630,-0.534
2015-01-12,11.090,0.812,-0.359,-1.422,1.279,-1.858
2015-01-09,11.130,-0.359,-1.067,0.180,0.000,-2.710
2015-01-08,11.250,-1.067,1.260,2.740,-0.089,-2.682
2015-01-07,11.110,1.260,1.461,-0.180,-1.157,-3.223
2015-01-06,10.950,1.461,-1.617,-2.753,-3.097,-4.783
2015-01-05,11.130,-1.617,-1.155,-0.979,-2.710,-3.049
2015-01-02,11.260,-1.155,0.178,-0.354,-2.595,-2.172
2014-12-31,11.240,0.178,-0.531,-1.748,-2.091,-1.834
2014-12-30,11.300,-0.531,-1.224,-2.249,-1.739,0.266
2014-12-29,11.440,-1.224,-1.038,-0.348,-0.348,2.601
2014-12-26,11.560,-1.038,0.697,0.522,0.434,3.770
2014-12-24,11.480,0.697,-0.174,0.000,0.262,1.056
2014-12-23,11.500,-0.174,0.174,-0.087,2.041,0.262
2014-12-22,11.480,0.174,-0.261,0.262,2.960,0.350
2014-12-19,11.510,-0.261,0.524,2.130,3.321,-0.947
2014-12-18,11.450,0.524,1.597,2.691,0.792,-0.952
2014-12-17,11.270,1.597,1.076,1.167,-1.744,-4.085
2014-12-16,11.150,1.076,0.090,-1.849,-2.535,-5.026
2014-12-15,11.140,0.090,-1.937,-2.877,-4.131,-5.353
2014-12-12,11.360,-1.937,-0.959,-0.699,-1.730,-3.565
2014-12-11,11.470,-0.959,0.262,-1.291,-2.383,-1.798
2014-12-10,11.440,0.262,-1.549,-1.038,-2.555,-1.549
2014-12-09,11.620,-1.549,0.519,-1.106,-1.274,-0.343
2014-12-08,11.560,0.519,-1.617,-1.533,-1.868,-1.112
2014-12-05,11.750,-1.617,0.085,-0.170,0.599,0.772
2014-12-04,11.740,0.085,-0.255,-0.340,1.033,0.859
2014-12-03,11.770,-0.255,-0.085,0.771,0.943,1.905
2014-12-02,11.780,-0.085,0.856,1.377,0.770,0.943
2014-12-01,11.680,0.856,0.516,0.172,0.172,-0.511
2014-11-28,11.620,0.516,-0.343,-0.599,-0.172,0.345
2014-11-26,11.660,-0.343,-0.257,0.000,0.952,-0.935
2014-11-25,11.690,-0.257,0.257,0.430,0.171,-0.680
2014-11-24,11.660,0.257,0.172,0.952,-0.681,-0.086
2014-11-21,11.640,0.172,0.779,-0.257,0.518,-0.767
2014-11-20,11.550,0.779,-1.028,-1.618,-1.869,-0.943
2014-11-19,11.670,-1.028,-0.596,0.777,-0.850,0.864
2014-11-18,11.740,-0.596,1.382,-0.255,0.600,1.120
2014-11-17,11.580,1.382,-1.614,-1.614,-1.279,-1.531
2014-11-14,11.770,-1.614,0.000,0.857,0.943,-0.423
2014-11-13,11.770,0.000,0.857,0.341,1.729,-3.048
2014-11-12,11.670,0.857,-0.512,0.086,0.517,-3.234
2014-11-11,11.730,-0.512,0.600,1.383,-0.255,2.089
2014-11-10,11.660,0.600,0.778,0.431,-1.354,2.281
2014-11-07,11.570,0.778,-0.345,-1.616,-4.695,2.028
2014-11-06,11.610,-0.345,-1.276,-1.777,-3.731,2.926
2014-11-05,11.760,-1.276,-0.508,-3.130,2.350,4.440
2014-11-04,11.820,-0.508,-2.636,-1.990,3.684,5.348
2014-11-03,12.140,-2.636,0.663,5.657,7.055,8.879
2014-10-31,12.060,0.663,4.961,5.789,6.915,8.259
2014-10-30,11.490,4.961,0.789,1.323,2.043,2.957
2014-10-29,11.400,0.789,0.529,1.064,1.604,4.205
2014-10-28,11.340,0.529,0.532,0.710,1.704,4.132
2014-10-27,11.280,0.532,0.178,0.535,1.257,3.202
2014-10-24,11.260,0.178,0.357,0.987,0.896,2.457
2014-10-23,11.220,0.357,0.628,0.718,2.559,2.747
2014-10-22,11.150,0.628,0.090,-0.090,2.388,1.180
2014-10-21,11.140,0.090,-0.179,1.828,1.921,-0.358
2014-10-20,11.160,-0.179,2.011,2.479,1.547,-2.703
2014-10-17,10.940,2.011,0.459,0.091,0.183,-4.035
2014-10-16,10.890,0.459,-0.366,-0.910,-1.180,-5.057
2014-10-15,10.930,-0.366,-0.546,0.092,-2.236,-4.957
2014-10-14,10.990,-0.546,0.641,-0.272,-4.185,-3.257
2014-10-13,10.920,0.641,-0.907,-2.326,-4.211,-5.699
2014-10-10,11.020,-0.907,-1.431,-3.923,-3.923,-6.372
2014-10-09,11.180,-1.431,-2.528,-1.930,-2.783,-5.574
2014-10-08,11.470,-2.528,0.614,0.000,0.968,-3.694
2014-10-07,11.400,0.614,-0.610,-0.870,-1.554,-3.553
2014-10-06,11.470,-0.610,-0.261,0.968,-2.549,-3.207
2014-10-03,11.500,-0.261,1.232,-0.691,-2.872,-2.377
2014-10-02,11.360,1.232,-1.900,-3.483,-4.618,-3.729
2014-10-01,11.580,-1.900,-1.614,-2.196,-2.030,-1.948
2014-09-30,11.770,-1.614,-0.591,-1.175,-0.675,-0.170
2014-09-29,11.840,-0.591,-0.588,0.169,0.509,1.024
2014-09-26,11.910,-0.588,0.761,0.506,0.932,0.761
2014-09-25,11.820,0.761,-0.253,0.340,0.085,0.169
2014-09-24,11.850,-0.253,0.594,0.424,0.509,0.509
2014-09-23,11.780,0.594,-0.169,-0.254,0.512,-0.423
2014-09-22,11.800,-0.169,-0.085,0.085,-0.169,-0.506
2014-09-19,11.810,-0.085,0.170,0.768,0.085,0.682
2014-09-18,11.790,0.170,0.597,-0.254,0.000,-0.338
2014-09-17,11.720,0.597,-0.846,-0.678,-0.930,-1.014
2014-09-16,11.820,-0.846,0.169,0.254,-0.337,-0.589
2014-09-15,11.800,0.169,0.085,-0.254,0.597,-1.090
2014-09-12,11.790,0.085,-0.338,-0.590,-0.338,-1.091
2014-09-11,11.830,-0.338,-0.253,0.853,-0.084,0.254
2014-09-10,11.860,-0.253,1.108,0.254,-0.252,0.338
2014-09-09,11.730,1.108,-0.845,-0.929,-1.676,-1.013
2014-09-08,11.830,-0.845,-0.084,-0.505,-0.755,-0.588
2014-09-05,11.840,-0.084,-0.421,-0.754,0.339,-1.003
2014-09-04,11.890,-0.421,-0.335,-0.252,0.592,-0.252
2014-09-03,11.930,-0.335,0.084,1.102,0.675,-0.666
2014-09-02,11.920,0.084,1.017,0.846,0.168,-0.251
2014-08-29,11.800,1.017,-0.169,-0.422,-1.338,-1.830
2014-08-28,11.820,-0.169,-0.253,-0.672,-0.839,-1.582
2014-08-27,11.850,-0.253,-0.420,-0.920,-1.332,-1.003
2014-08-26,11.900,-0.420,-0.502,-0.168,-0.418,-0.418
2014-08-25,11.960,-0.502,0.336,-0.416,-0.499,0.251
2014-08-22,11.920,0.336,-0.749,-0.251,-0.749,0.761
2014-08-21,12.010,-0.749,0.502,-0.083,0.334,1.350
2014-08-20,11.950,0.502,-0.582,-0.500,0.000,1.789
2014-08-19,12.020,-0.582,0.083,0.418,0.754,2.560
2014-08-18,12.010,0.083,0.334,0.502,1.522,2.126
2014-08-15,11.970,0.334,0.167,0.335,1.013,1.269
2014-08-14,11.950,0.167,0.168,1.014,1.789,-0.500
2014-08-13,11.930,0.168,0.845,0.675,1.792,-0.500
2014-08-12,11.830,0.845,-0.169,0.767,0.595,-1.417
2014-08-11,11.850,-0.169,0.937,1.109,0.254,-2.709
2014-08-08,11.740,0.937,0.171,-0.170,-2.248,-3.533
2014-08-07,11.720,0.171,-0.340,-0.846,-2.252,-3.934
2014-08-06,11.760,-0.340,-0.508,-2.082,-2.000,-3.050
2014-08-05,11.820,-0.508,-1.582,-1.418,-2.956,-2.233
2014-08-04,12.010,-1.582,0.167,0.083,-1.315,-1.152
2014-08-01,11.990,0.167,-0.083,-1.560,-1.721,-1.236
2014-07-31,12.000,-0.083,-1.478,-1.397,-1.072,-0.826
2014-07-30,12.180,-1.478,0.082,-0.164,0.744,0.495
2014-07-29,12.170,0.082,-0.246,0.330,0.165,0.912
2014-07-28,12.200,-0.246,0.577,0.910,0.494,0.494
2014-07-25,12.130,0.577,0.331,-0.165,0.248,0.083
2014-07-24,12.090,0.331,-0.494,-0.412,-0.248,0.083
2014-07-23,12.150,-0.494,0.082,0.413,0.746,1.759
2014-07-22,12.140,0.082,0.331,0.165,0.000,1.846
2014-07-21,12.100,0.331,-0.165,0.332,-0.165,-0.247
2014-07-18,12.120,-0.165,0.498,-0.165,0.331,0.581
2014-07-17,12.060,0.498,-0.659,-0.495,1.005,-0.248
2014-07-16,12.140,-0.659,0.165,0.497,1.846,-0.328
2014-07-15,12.120,0.165,0.331,1.508,-0.082,-0.818
2014-07-14,12.080,0.331,1.173,1.342,0.249,-1.388
2014-07-11,11.940,1.173,0.168,-1.566,-1.241,-0.831
2014-07-10,11.920,0.168,-1.731,-1.079,-2.135,-0.501
2014-07-09,12.130,-1.731,0.664,0.331,-0.736,0.999
2014-07-08,12.050,0.664,-0.331,-1.067,-1.633,0.000
2014-07-07,12.090,-0.331,-0.739,-1.064,0.415,0.000
2014-07-03,12.180,-0.739,-0.327,-0.571,1.669,0.744
2014-07-02,12.220,-0.327,-0.245,1.495,1.749,0.246
2014-07-01,12.250,-0.245,1.744,2.254,1.660,0.575
2014-06-30,12.040,1.744,0.501,0.250,-0.414,0.585
2014-06-27,11.980,0.501,-0.250,-0.581,-0.910,1.439
2014-06-26,12.010,-0.250,-0.332,-0.662,-1.477,1.522
2014-06-25,12.050,-0.332,-0.331,-0.331,-1.067,1.860
2014-06-24,12.090,-0.331,0.000,-0.820,1.003,2.719
2014-06-23,12.090,0.000,-0.820,-0.739,2.371,3.069
2014-06-20,12.190,-0.820,0.082,1.838,3.043,4.188
2014-06-19,12.180,0.082,1.754,3.133,2.959,3.220
2014-06-18,11.970,1.754,1.355,1.183,1.699,1.355
2014-06-17,11.810,1.355,-0.169,-0.169,0.682,0.000
2014-06-16,11.830,-0.169,0.000,0.510,1.111,0.424
2014-06-13,11.830,0.000,0.510,0.853,0.254,1.111
2014-06-12,11.770,0.510,0.341,0.598,-0.339,0.427
2014-06-11,11.730,0.341,0.256,-0.593,-0.677,1.295
2014-06-10,11.700,0.256,-0.847,-0.931,-0.679,1.211
2014-06-09,11.800,-0.847,-0.085,-0.085,0.855,3.237
2014-06-06,11.810,-0.085,0.000,0.255,0.768,2.875
2014-06-05,11.810,0.000,0.255,0.940,1.986,3.687
2014-06-04,11.780,0.255,0.684,0.512,1.903,4.433
2014-06-03,11.700,0.684,-0.171,1.036,2.362,4.745
2014-06-02,11.720,-0.171,1.209,1.384,2.091,6.159
2014-05-30,11.580,1.209,0.173,1.312,1.668,3.671
2014-05-29,11.560,0.173,1.137,0.697,2.482,3.677
2014-05-28,11.430,1.137,-0.436,0.351,2.328,2.695
2014-05-27,11.480,-0.436,0.790,1.773,3.986,2.135
2014-05-23,11.390,0.790,0.975,1.970,1.970,0.796
2014-05-22,11.280,0.975,0.985,2.174,1.166,1.166
2014-05-21,11.170,0.985,1.178,0.000,0.359,0.269
2014-05-20,11.040,1.178,-1.164,-0.987,-1.779,-0.090
2014-05-19,11.170,-1.164,0.179,0.359,-1.150,0.721
2014-05-16,11.150,0.179,0.180,-0.801,0.000,0.090
2014-05-15,11.130,0.180,-0.979,-1.504,-0.090,-0.358
2014-05-14,11.240,-0.979,-0.531,0.807,1.719,0.357
2014-05-13,11.300,-0.531,1.345,1.436,1.894,0.713
2014-05-12,11.150,1.345,0.090,0.905,0.090,0.632
2014-05-09,11.140,0.090,0.814,0.451,-0.269,0.270
2014-05-08,11.050,0.814,-0.361,-0.808,-1.339,-0.271
2014-05-07,11.090,-0.361,-0.449,-0.716,-1.159,0.635
2014-05-06,11.140,-0.449,-0.269,-0.536,0.542,0.451
2014-05-05,11.170,-0.269,-0.268,-0.446,0.540,0.359
2014-05-02,11.200,-0.268,-0.178,1.083,1.083,0.901
2014-05-01,11.220,-0.178,1.264,0.990,1.815,0.358
2014-04-30,11.080,1.264,-0.270,0.000,-0.090,-0.894
2014-04-29,11.110,-0.270,0.271,0.817,-0.180,-0.359
2014-04-28,11.080,0.271,0.544,-0.090,-0.180,1.280
2014-04-25,11.020,0.544,-0.631,-0.988,-1.431,0.639
2014-04-24,11.090,-0.631,-0.359,-0.090,-0.805,2.685
2014-04-23,11.130,-0.359,0.270,-0.447,-0.179,2.675
2014-04-22,11.100,0.270,-0.716,-0.716,1.463,-0.538
2014-04-21,11.180,-0.716,0.000,0.269,2.100,1.636
2014-04-17,11.180,0.000,0.269,2.194,3.519,-0.534
2014-04-16,11.150,0.269,1.920,1.826,2.860,-1.762
2014-04-15,10.940,1.920,-0.091,1.296,-1.971,-4.035
2014-04-14,10.950,-0.091,1.389,1.015,-0.455,-4.450
2014-04-11,10.800,1.389,-0.369,-3.226,-3.915,-4.930
2014-04-10,10.840,-0.369,-2.867,-1.455,-4.493,-4.325
2014-04-09,11.160,-2.867,1.455,-0.712,-2.105,-1.500
2014-04-08,11.000,1.455,-2.135,-3.084,-4.014,-1.873
2014-04-07,11.240,-2.135,-0.969,-1.404,-1.056,1.719
2014-04-04,11.350,-0.969,-0.439,-0.960,0.177,3.464
2014-04-03,11.400,-0.439,-0.524,0.352,0.618,4.396
2014-04-02,11.460,-0.524,0.880,1.147,2.230,5.331
2014-04-01,11.360,0.880,0.265,0.265,2.805,3.934
2014-03-31,11.330,0.265,0.000,1.070,3.282,2.164
2014-03-28,11.330,0.000,1.070,2.534,3.755,1.614
2014-03-27,11.210,1.070,1.448,2.188,3.033,0.448
2014-03-26,11.050,1.448,0.729,1.190,1.098,0.091
2014-03-25,10.970,0.729,0.458,0.827,-1.082,-1.791
2014-03-24,10.920,0.458,0.368,-0.091,-2.063,-3.873
2014-03-21,10.880,0.368,-0.457,-1.894,-2.509,-5.144
2014-03-20,10.930,-0.457,-1.443,-1.973,-0.996,-5.695
2014-03-19,11.090,-1.443,-0.538,-0.627,-0.716,-4.725
2014-03-18,11.150,-0.538,-0.090,0.996,-1.849,-4.863
2014-03-17,11.160,-0.090,1.087,-0.090,-2.703,-2.957
2014-03-14,11.040,1.087,-1.164,-2.817,-4.745,-5.073
2014-03-13,11.170,-1.164,-1.673,-2.616,-4.038,-1.499
2014-03-12,11.360,-1.673,-0.959,-1.984,-3.072,-2.153
2014-03-11,11.470,-0.959,-1.035,-1.460,-0.261,-0.693
2014-03-10,11.590,-1.035,-0.430,-1.109,-0.344,0.346
2014-03-07,11.640,-0.430,-0.683,1.217,2.646,0.345
2014-03-06,11.720,-0.683,1.913,0.774,0.947,0.687
2014-03-05,11.500,1.913,-1.118,1.411,-0.433,-0.087
2014-03-04,11.630,-1.118,2.557,0.172,0.693,1.839
2014-03-03,11.340,2.557,-2.326,-1.818,-2.241,-1.305
2014-02-28,11.610,-2.326,0.519,0.519,-0.258,-0.172
2014-02-27,11.550,0.519,0.000,-0.431,0.348,1.494
2014-02-26,11.550,0.000,-0.431,-0.773,1.138,1.050
2014-02-25,11.600,-0.431,-0.344,0.782,0.957,0.607
2014-02-24,11.640,-0.344,1.129,1.926,0.086,0.779
2014-02-21,11.510,1.129,0.788,0.174,1.142,1.054
2014-02-20,11.420,0.788,-0.609,-1.806,-0.087,-0.175
2014-02-19,11.490,-0.609,-1.204,0.967,-0.347,2.043
2014-02-18,11.630,-1.204,2.197,1.750,0.693,4.492
2014-02-14,11.380,2.197,-0.437,-1.301,-0.088,2.430
2014-02-13,11.430,-0.437,-0.867,-1.039,-0.087,2.973
2014-02-12,11.530,-0.867,-0.173,1.229,2.398,1.765
2014-02-11,11.550,-0.173,1.405,0.962,3.774,-0.773
2014-02-10,11.390,1.405,-0.437,1.155,2.520,-1.979
2014-02-07,11.440,-0.437,1.599,2.785,3.063,-1.634
2014-02-06,11.260,1.599,1.168,1.350,-0.618,-2.342
2014-02-05,11.130,1.168,0.180,0.270,-4.381,-4.709
2014-02-04,11.110,0.180,0.090,-1.942,-4.389,-6.324
2014-02-03,11.100,0.090,-2.030,-4.639,-4.557,-8.264
2014-01-31,11.330,-2.030,-2.663,-2.496,-1.735,-6.131
2014-01-30,11.640,-2.663,0.172,0.086,-0.342,-3.402
2014-01-29,11.620,0.172,-0.086,0.781,-2.024,-3.328
2014-01-28,11.630,-0.086,0.867,-0.428,-3.884,-3.566
2014-01-27,11.530,0.867,-1.284,-2.782,-4.474,-3.676
2014-01-24,11.680,-1.284,-1.518,-3.471,-3.071,-2.667
2014-01-23,11.860,-1.518,-1.983,-1.740,-1.331,-1.821
2014-01-22,12.100,-1.983,0.249,0.415,0.332,0.833
2014-01-21,12.070,0.249,0.166,0.416,0.835,0.249
2014-01-17,12.050,0.166,0.250,-0.083,0.417,0.250
2014-01-16,12.020,0.250,-0.332,0.418,-0.497,0.418
2014-01-15,12.060,-0.332,0.752,0.500,0.500,0.416
2014-01-14,11.970,0.752,-0.250,-0.911,-0.581,0.251
2014-01-13,12.000,-0.250,-0.662,0.000,-0.166,-1.153
2014-01-10,12.080,-0.662,0.667,0.332,0.919,-0.330
2014-01-09,12.000,0.667,-0.332,-0.166,-0.083,-0.083
2014-01-08,12.040,-0.332,0.166,0.585,0.838,0.753
2014-01-07,12.020,0.166,0.418,0.083,-0.988,2.211
2014-01-06,11.970,0.418,-0.333,0.251,-1.238,0.419
2014-01-03,12.010,-0.333,0.586,-1.071,0.000,1.693
2014-01-02,11.940,0.586,-1.647,-1.485,-0.084,1.444
2013-12-31,12.140,-1.647,0.165,1.082,3.231,2.275
2013-12-30,12.120,0.165,0.916,1.423,1.678,3.325
2013-12-27,12.010,0.916,0.502,2.126,1.693,2.474
2013-12-26,11.950,0.502,1.616,0.252,1.529,1.357
2013-12-24,11.760,1.616,-1.342,-0.423,-0.927,-1.093
2013-12-23,11.920,-1.342,0.931,1.274,1.620,0.591
2013-12-20,11.810,0.931,0.340,-0.505,0.768,-1.254
2013-12-19,11.770,0.340,-0.842,0.341,-0.170,-1.424
2013-12-18,11.870,-0.842,1.194,1.280,-0.168,-0.586
2013-12-17,11.730,1.194,0.085,-0.509,-1.013,-0.509
2013-12-16,11.720,0.085,-0.594,-1.430,-2.007,-1.430
2013-12-13,11.790,-0.594,-0.841,-0.506,-1.256,-1.586
2013-12-12,11.890,-0.841,0.338,-0.585,-0.419,-1.164
2013-12-11,11.850,0.338,-0.920,-0.754,0.509,-1.741
2013-12-10,11.960,-0.920,0.168,0.168,0.589,-0.911
2013-12-09,11.940,0.168,0.000,1.272,-0.334,-0.666
2013-12-06,11.940,0.000,1.272,0.421,-0.748,-1.077
2013-12-05,11.790,1.272,-0.841,-1.586,-2.239,-3.043
2013-12-04,11.890,-0.841,-0.751,-1.164,-1.491,-2.301
2013-12-03,11.980,-0.751,-0.416,-0.663,-0.333,-1.155
2013-12-02,12.030,-0.416,-0.249,-0.331,-0.331,-0.743
2013-11-29,12.060,-0.249,-0.083,0.333,-0.822,-1.066
2013-11-27,12.070,-0.083,0.416,0.000,-0.822,-1.147
2013-11-26,12.020,0.416,-0.414,-1.151,-0.825,-0.166
2013-11-25,12.070,-0.414,-0.740,-0.822,-0.413,1.089
2013-11-22,12.160,-0.740,-0.082,0.330,-0.246,2.616
2013-11-21,12.170,-0.082,0.413,0.413,-0.328,4.017
2013-11-20,12.120,0.413,0.000,-0.574,0.664,3.413
2013-11-19,12.120,0.000,-0.574,-0.737,1.508,4.213
2013-11-18,12.190,-0.574,-0.164,1.246,2.869,2.869
2013-11-15,12.210,-0.164,1.412,2.261,4.359,4.448
2013-11-14,12.040,1.412,0.838,1.603,2.730,2.120
2013-11-13,11.940,0.838,0.759,2.051,2.666,1.358
2013-11-12,11.850,0.759,1.282,1.109,0.000,-0.504
2013-11-11,11.700,1.282,-0.171,0.602,0.086,-2.256
2013-11-08,11.720,-0.171,0.774,-1.097,-0.594,-2.089
2013-11-07,11.630,0.774,-1.857,-0.513,-1.273,-2.104
2013-11-06,11.850,-1.857,1.369,0.509,-0.504,0.084
2013-11-05,11.690,1.369,-0.848,-0.764,-2.339,-2.745
2013-11-04,11.790,-0.848,0.085,-1.008,-1.504,-0.924
2013-11-01,11.780,0.085,-1.092,-1.587,-0.842,-3.045
2013-10-31,11.910,-1.092,-0.501,-0.501,0.591,-1.489
2013-10-30,11.970,-0.501,0.000,0.758,-0.416,-0.911
2013-10-29,11.970,0.000,0.758,1.098,0.588,-0.829
2013-10-28,11.880,0.758,0.338,-1.165,-2.222,-0.752
2013-10-25,11.840,0.338,-1.498,-0.504,-2.068,-0.169
2013-10-24,12.020,-1.498,1.008,-1.070,-0.497,0.502
2013-10-23,11.900,1.008,-2.058,-1.572,-1.408,-0.335
2013-10-22,12.150,-2.058,0.496,0.579,1.504,1.930
2013-10-21,12.090,0.496,0.083,0.166,1.939,2.894
2013-10-18,12.080,0.083,0.083,0.919,1.003,5.226
2013-10-17,12.070,0.083,0.835,1.771,1.089,4.774
2013-10-16,11.970,0.835,0.927,0.084,0.419,1.959
2013-10-15,11.860,0.927,-0.836,-0.670,0.936,1.195
2013-10-14,11.960,-0.836,0.168,0.336,4.181,1.270
2013-10-11,11.940,0.168,0.168,1.617,3.646,0.590
2013-10-10,11.920,0.168,1.447,3.833,1.533,0.000
2013-10-09,11.750,1.447,2.352,1.997,0.256,-2.246
2013-10-08,11.480,2.352,-0.347,-2.215,-2.794,-5.202
2013-10-07,11.520,-0.347,-1.874,-1.706,-2.949,-3.356
2013-10-04,11.740,-1.874,0.171,-0.593,-1.510,-1.757
2013-10-03,11.720,0.171,-0.762,-1.264,-2.496,-1.843
2013-10-02,11.810,-0.762,-0.505,-0.923,-2.477,-0.756
2013-10-01,11.870,-0.505,-0.419,-1.248,-0.419,-1.083
2013-09-30,11.920,-0.419,-0.832,-1.569,-0.251,-1.161
2013-09-27,12.020,-0.832,-0.743,0.839,0.670,2.735
2013-09-26,12.110,-0.743,1.594,1.339,1.765,3.064
2013-09-25,11.920,1.594,-0.251,-0.168,-0.667,2.759
2013-09-24,11.950,-0.251,0.084,0.420,-0.912,3.553
2013-09-23,11.940,0.084,0.336,-0.500,2.051,2.754
2013-09-20,11.900,0.336,-0.833,-1.327,1.277,1.709
2013-09-19,12.000,-0.833,-0.498,2.564,3.448,3.359
2013-09-18,12.060,-0.498,3.077,2.638,4.506,6.537
2013-09-17,11.700,3.077,-0.426,0.862,0.688,3.723
2013-09-16,11.750,-0.426,1.293,1.820,0.427,3.890
2013-09-13,11.600,1.293,0.520,-0.172,-0.086,4.129
2013-09-12,11.540,0.520,-0.688,-1.368,1.943,6.164
2013-09-11,11.620,-0.688,-0.684,0.086,3.014,4.779
2013-09-10,11.700,-0.684,0.775,3.357,3.448,5.405
2013-09-09,11.610,0.775,2.562,2.926,4.219,4.878
2013-09-06,11.320,2.562,0.355,0.088,4.140,1.162
2013-09-05,11.280,0.355,-0.265,1.257,1.713,-0.353
2013-09-04,11.310,-0.265,1.526,4.048,1.892,1.617
2013-09-03,11.140,1.526,2.484,0.451,0.632,0.723
2013-08-30,10.870,2.484,-1.984,-2.072,-2.860,-3.119
2013-08-29,11.090,-1.984,-0.090,0.181,-2.032,-2.032
2013-08-28,11.100,-0.090,0.271,-0.804,-0.270,-2.203
2013-08-27,11.070,0.271,-1.072,-2.208,0.090,-2.467
2013-08-26,11.190,-1.072,-1.148,0.539,-0.267,-2.780
2013-08-23,11.320,-1.148,1.707,2.351,0.000,-2.161
2013-08-22,11.130,1.707,0.633,-0.802,-1.938,-2.964
2013-08-21,11.060,0.633,-1.426,-2.297,-2.555,-3.659
2013-08-20,11.220,-1.426,-0.883,-1.145,-2.520,-2.180
2013-08-19,11.320,-0.883,-0.264,-0.264,-2.161,-1.821
2013-08-16,11.350,-0.264,0.000,-1.390,-1.046,-3.404
2013-08-15,11.350,0.000,-1.390,-1.901,-1.132,-3.322
2013-08-14,11.510,-1.390,-0.519,0.349,0.349,-1.708
2013-08-13,11.570,-0.519,0.872,0.784,0.347,0.347
2013-08-12,11.470,0.872,-0.087,0.000,-2.383,2.228
2013-08-09,11.480,-0.087,0.087,-0.434,-2.215,2.226
2013-08-08,11.470,0.087,-0.520,-2.383,-2.050,3.055
2013-08-07,11.530,-0.520,-1.872,-1.789,0.000,1.318
2013-08-06,11.750,-1.872,0.085,0.342,4.724,0.858
2013-08-05,11.740,0.085,0.256,1.821,4.541,-1.095
2013-08-02,11.710,0.256,1.561,4.367,5.211,-2.172
2013-08-01,11.530,1.561,2.763,2.671,1.318,-3.756
2013-07-31,11.220,2.763,-0.089,0.809,-3.691,-6.109
2013-07-30,11.230,-0.089,0.898,-1.318,-5.392,-6.728
2013-07-29,11.130,0.898,-2.197,-4.464,-7.018,-7.095
2013-07-26,11.380,-2.197,-2.318,-4.128,-5.008,-4.128
2013-07-25,11.650,-2.318,-1.853,-2.673,-2.510,-2.673
2013-07-24,11.870,-1.853,-0.835,-0.918,-1.412,0.084
2013-07-23,11.970,-0.835,-0.083,0.167,-0.083,0.758
2013-07-22,11.980,-0.083,0.251,-0.498,0.927,3.813
2013-07-19,11.950,0.251,-0.748,-0.250,-0.167,3.195
2013-07-18,12.040,-0.748,0.501,1.432,1.518,4.514
2013-07-17,11.980,0.501,0.927,0.084,0.842,3.276
2013-07-16,11.870,0.927,-0.835,0.084,2.860,3.668
